省份编码,省份,年份,农村居民家庭拥有汽车数量(辆/百户),农村居民家庭拥有大中型拖拉机数量(台/百户),农村居民家庭拥有小型和手扶拖拉机数量(台/百户),农村居民家庭拥有机动脱粒机数量(台/百户),农村居民家庭拥有胶轮大车数量(辆/百户),农村居民家庭拥有水泵数量(台/百户),农村居民家庭拥有役畜数量(头/百户),农村居民家庭拥有产品畜数量(头/百户)
130000,河北省,2004,2.60714285714286,2.28809523809524,35.7745238099779,5.54761904761905,10.4452380952381,31.6571428571429,19.2214285714286,34.1190476190476
130000,河北省,2003,2.51190476190476,2.2047619047619,35.5007142857143,5.42857142857143,10.9095238095238,30.6166666666667,18.15,38.5238095238095
130000,河北省,2002,2.27,2.07,34.15,6.03,11.24,28.92,23.2,36.57
130000,河北省,2001,2.20238095238095,1.95,33.0333333333333,6.11666666666667,11.6833333333333,27.5261904761905,24.1690476190476,27.4523809523809
130000,河北省,2000,2.33333333333333,2.02619047619048,34.4904761904762,6.3047619047619,12.3380952380952,25.9142857142857,25.0380952380952,19.8809523809524
140000,山西省,2019,,,,,,,,
140000,山西省,2018,,,,,,,,
140000,山西省,2017,,,,,,,,
140000,山西省,2016,,,,,,,,
140000,山西省,2015,,,,,,,,
140000,山西省,2014,,,,,,,,
140000,山西省,2013,,,,,,,,
140000,山西省,2012,5.04761904761905,2.85714285714286,15.8095238095238,3.23809523809524,2.95238095238095,6.23809523809524,11.952380952381,70.9047619047619
140000,山西省,2011,4.76190476190476,2.61904761904762,14.9047619047619,1.76190476190476,2.85714285714286,6.0,13.2380952380952,64.8571428571429
140000,山西省,2010,3.0952380952381,2.0952380952381,13.7142857142857,1.23809523809524,4.76190476190476,6.66666666666667,12.9047619047619,56.8095238095238
140000,山西省,2009,3.57,2.1,14.81,1.14,4.86,6.19,16.07,77.05
140000,山西省,2008,4.0,2.1,18.29,1.57,5.38,6.14,18.17,57.95
140000,山西省,2007,4.04761904761905,1.80952380952381,16.8571428571429,1.85714285714286,5.28571428571429,6.71428571428571,19.6190476190476,44.5714285714286
140000,山西省,2006,3.76190476190476,1.85714285714286,20.0,1.61904761904762,6.19047619047619,4.14285714285714,19.8095238095238,47.7142857142857
140000,山西省,2005,3.0,2.28571428571429,19.0238095238095,1.61904761904762,6.90476190476191,3.57142857142857,18.5,49.1428571428571
140000,山西省,2004,2.73809523809524,2.38095238095238,17.6095238095238,1.33333333333333,7.71428571428571,5.61904761904762,29.5285714285714,31.0
140000,山西省,2003,2.5952380952381,2.38095238095238,17.4190476190476,1.28571428571429,7.78571428571429,5.90476190476191,29.4333333333333,32.1428571428571
140000,山西省,2002,2.45,1.95,16.94,1.05,8.17,5.95,31.92,39.73
140000,山西省,2001,2.5952380952381,2.04761904761905,16.5952380952381,1.04761904761905,8.40476190476191,5.47619047619048,32.1333333333333,32.6190476190476
140000,山西省,2000,2.52380952380952,1.95238095238095,16.7857142857143,1.2047619047619,8.21428571428571,5.33333333333333,33.4666666666667,33.9047619047619
150000,内蒙古自治区,2019,,,,,,,,
150000,内蒙古自治区,2018,,,,,,,,
150000,内蒙古自治区,2017,,,,,,,,
150000,内蒙古自治区,2016,,10.3681,61.6663,,,,19.5537,934.8895
150000,内蒙古自治区,2015,,,,,,,,
150000,内蒙古自治区,2014,,,,,,,,
150000,内蒙古自治区,2013,,,,,,,,
150000,内蒙古自治区,2012,5.04854368932039,11.8932038834951,49.9757281553398,9.00485436893204,11.9902912621359,38.3252427184466,40.7766990291262,281.21359223301
150000,内蒙古自治区,2011,4.80582524271845,8.83495145631068,50.7038834951456,9.78155339805825,15.1456310679612,36.5533980582524,43.5436893203883,266.359223300971
150000,内蒙古自治区,2010,1.79611650485437,4.22330097087379,52.0388349514563,4.61165048543689,31.2135922330097,37.7184466019418,58.3009708737864,192.572815533981
150000,内蒙古自治区,2009,1.89,4.56,50.12,3.98,30.58,37.38,62.23,245.78
150000,内蒙古自治区,2008,1.6,4.56,48.35,3.5,29.22,34.9,77.28,248.5
150000,内蒙古自治区,2007,1.74757281553398,6.06796116504854,46.9660194174757,3.05825242718447,28.8349514563107,33.6893203883495,65.0485436893204,235.728155339806
150000,内蒙古自治区,2006,1.77184466019417,2.9126213592233,51.0679611650485,3.83495145631068,29.5631067961165,33.0097087378641,68.0097087378641,223.300970873786
150000,内蒙古自治区,2005,1.6747572815534,3.08252427184466,48.9805825242718,3.68932038834951,29.6601941747573,31.5,65.5339805825243,272.233009708738
150000,内蒙古自治区,2004,2.06310679611651,2.81553398058252,45.4368932038835,4.75728155339806,38.2038834951456,36.747572815534,80.7766990291262,262.669902912621
150000,内蒙古自治区,2003,2.06310679611651,2.5,44.0776699029126,4.5631067961165,38.0097087378641,36.3592233009709,81.3106796116505,240.0
150000,内蒙古自治区,2002,1.58,1.98,41.3,3.74,38.8,36.07,88.65,168.4
150000,内蒙古自治区,2001,1.18932038834951,2.19902912621359,37.2427184466019,3.25242718446602,39.8300970873786,31.3106796116505,93.3009708737864,286.601941747573
150000,内蒙古自治区,2000,0.849705304518664,1.90569744597249,36.8369351669941,3.38899803536346,37.8929273084479,25.9823182711198,101.47347740668,63.1630648330059
210000,辽宁省,2019,,,,,,,,
210000,辽宁省,2018,,,,,,,,
210000,辽宁省,2017,,,,,,,,
210000,辽宁省,2016,,,,,,,,
210000,辽宁省,2015,,,,,,,,
210000,辽宁省,2014,,,,,,,,
210000,辽宁省,2013,,,,,,,,
210000,辽宁省,2012,5.27777777777778,7.26851851851852,13.1944444444444,5.09259259259259,13.3935185185185,37.0833333333333,25.2453703703704,95.9722222222222
210000,辽宁省,2011,4.53703703703704,7.17592592592593,12.6388888888889,3.88888888888889,14.0416931216931,36.8518518518518,28.1620634920635,87.7777777777778
210000,辽宁省,2010,2.48677248677249,3.91534391534392,10.7407407407407,2.48677248677249,14.6031746031746,41.7195767195767,26.4021164021164,51.5873015873016
210000,辽宁省,2009,2.7,4.07,11.16,3.02,15.93,40.61,27.35,59.89
210000,辽宁省,2008,1.9,2.96,10.58,2.86,15.48,37.17,27.96,63.17
210000,辽宁省,2007,1.85185185185185,3.22751322751323,10.3703703703704,1.7989417989418,16.7460317460317,38.2275132275132,29.8148148148148,86.5079365079365
210000,辽宁省,2006,2.22222222222222,4.28571428571429,14.2857142857143,1.95767195767196,17.7777777777778,35.5820105820106,34.2328042328042,75.8730158730159
210000,辽宁省,2005,1.95767195767196,3.22751322751323,14.4444444444444,1.64021164021164,18.015873015873,33.1216931216931,33.0952380952381,68.7301587301587
210000,辽宁省,2004,1.16402116402116,2.59259259259259,10.6349206349206,3.54497354497354,27.7777777777778,38.4126984126984,48.7830687830688,37.037037037037
210000,辽宁省,2003,1.74603174603175,1.95767195767196,12.1164021164021,3.65079365079365,31.1111111111111,39.2328042328042,50.3703703703704,47.4603174603175
210000,辽宁省,2002,1.48,1.06,11.27,3.7,31.85,39.79,49.05,46.98
210000,辽宁省,2001,1.69312169312169,1.69312169312169,10.7142857142857,3.49206349206349,31.3227513227513,34.2328042328042,51.005291005291,31.4814814814815
210000,辽宁省,2000,1.42857142857143,1.74603174603175,10.1058201058201,2.96296296296296,30.3333333333333,27.6719576719577,49.6613756613757,31.1640211640212
220000,吉林省,2019,,,,,,,,
220000,吉林省,2018,,,,,,,,
220000,吉林省,2017,,,,,,,,
220000,吉林省,2016,,,,,,,,
220000,吉林省,2015,,,,,,,,
220000,吉林省,2014,,,,,,,,
220000,吉林省,2013,,,,,,,,
220000,吉林省,2012,4.125,14.25,51.0625,7.4375,5.8125,32.1875,21.875,147.3125
220000,吉林省,2011,3.875,16.0,45.875,5.1875,5.1875,26.125,35.4375,141.4375
220000,吉林省,2010,3.8125,11.0,45.875,6.96875,14.0,30.8125,33.6875,81.125
220000,吉林省,2009,2.63,9.38,42.88,6.16,15.25,29.56,35.19,96.63
220000,吉林省,2008,3.31,8.25,42.69,7.34,16.38,28.69,40.13,85.06
220000,吉林省,2007,2.3125,7.9375,41.84375,5.0,18.875,25.375,44.4375,91.1875
220000,吉林省,2006,1.75,5.9375,41.5,5.0625,20.8125,22.25,50.9375,78.4375
220000,吉林省,2005,1.25,3.6875,42.0,4.25,22.21875,19.9375,53.5,70.0
220000,吉林省,2004,0.9375,8.0,32.3125,6.95625,31.1875,30.5625,57.0625,59.6875
220000,吉林省,2003,0.8125,4.875,29.75,7.01875,31.1875,29.84375,60.625,51.8125
220000,吉林省,2002,1.06,2.81,29.53,7.25,36.28,33.84,65.44,54.13
220000,吉林省,2001,0.625,2.1875,26.275,7.0,37.71875,32.0875,65.5,37.875
220000,吉林省,2000,0.1875,1.8125,25.0,6.5625,37.21875,28.34375,68.875,27.0
230000,黑龙江省,2019,,,,,,,,
230000,黑龙江省,2018,,,,,,,,
230000,黑龙江省,2017,,,,,,,,
230000,黑龙江省,2016,,,,,,,,
230000,黑龙江省,2015,,,,,,,,
230000,黑龙江省,2014,,,,,,,,
230000,黑龙江省,2013,,,,,,,,
230000,黑龙江省,2012,2.90178571428571,24.5089285714286,50.7589285714286,3.25892857142857,1.60714285714286,28.2142857142857,5.3125,74.0178571428571
230000,黑龙江省,2011,2.72321428571429,22.0089285714286,50.4017857142857,2.5,1.42857142857143,23.9285714285714,6.60714285714286,77.9017857142857
230000,黑龙江省,2010,2.32142857142857,18.3482142857143,51.2857142857143,3.88392857142857,3.79464285714286,29.6897321428571,10.0892857142857,52.2767857142857
230000,黑龙江省,2009,1.52,17.9,53.14,3.84,3.75,26.88,11.65,45.09
230000,黑龙江省,2008,0.89,17.68,47.05,3.39,3.17,24.82,13.48,82.32
230000,黑龙江省,2007,1.07142857142857,16.1607142857143,47.2232142857143,4.28571428571429,2.72321428571429,23.6629464285714,15.7589285714286,77.7678571428571
230000,黑龙江省,2006,1.42857142857143,12.9464285714286,48.9419642857143,4.73214285714286,3.75,23.3504464285714,17.7232142857143,66.6964285714286
230000,黑龙江省,2005,1.47321428571429,9.86607142857143,49.1517857142857,3.48214285714286,4.10714285714286,22.3660714285714,19.0178571428571,67.0982142857143
230000,黑龙江省,2004,0.535714285714286,7.0,42.8370535714286,5.60267857142857,9.08482142857143,20.1116071428571,26.5625,51.6517857142857
230000,黑龙江省,2003,0.446428571428571,5.57142857142857,43.8339285714286,5.82589285714286,8.83928571428572,19.8883928571429,32.2321428571429,47.7232142857143
230000,黑龙江省,2002,0.49,5.51,41.74,7.19,11.52,19.36,35.49,85.63
230000,黑龙江省,2001,0.46875,4.57589285714286,41.0714285714286,7.09821428571429,10.5357142857143,19.8883928571429,34.7321428571429,58.7946428571429
230000,黑龙江省,2000,0.625,3.79464285714286,38.5357142857143,6.62946428571429,10.6473214285714,18.3839285714286,35.9375,37.9910714285714
310000,上海市,2019,,,,,,,,
310000,上海市,2018,,,,,,,,
310000,上海市,2017,,,,,,,,
310000,上海市,2016,,,,,,,,
310000,上海市,2015,,,,,,,,
310000,上海市,2014,,,,,,,,
310000,上海市,2013,,,,,,,,
310000,上海市,2012,0.416666666666667,,0.5,0.25,,3.08333333333333,,2.66666666666667
310000,上海市,2011,0.5,,0.333333333333333,1.08333333333333,,3.16666666666667,,
310000,上海市,2010,0.166666666666667,0.166666666666667,0.5,1.16666666666667,,7.5,,1.33333333333333
310000,上海市,2009,0.17,0.17,0.5,1.17,,8.0,,5.67
310000,上海市,2008,0.17,0.33,0.5,2.67,,6.83,,3.83
310000,上海市,2007,0.5,0.333333333333333,0.666666666666667,3.0,,7.66666666666667,,8.83333333333333
310000,上海市,2006,0.666666666666667,0.666666666666667,0.5,3.33333333333333,0.0,8.0,0.5,4.33333333333333
310000,上海市,2005,0.666666666666667,0.5,0.5,2.66666666666667,0.0,6.83333333333333,0.0,2.33333333333333
310000,上海市,2004,0.666666666666667,0.333333333333333,1.36666666666667,7.34166666666667,1.66666666666667,2.66666666666667,,1.16666666666667
310000,上海市,2003,0.666666666666667,0.333333333333333,1.5,5.35833333333333,0.0,2.5,0.0,4.5
310000,上海市,2002,0.5,0.33,1.33,7.67,0.0,3.17,0.0,4.67
310000,上海市,2001,1.08333333333333,0.5,2.25,6.36666666666667,0.0,3.16666666666667,0.0,3.83333333333333
310000,上海市,2000,2.66666666666667,,1.33333333333333,4.8,0.666666666666667,3.66666666666667,2.16666666666667,9.26666666666667
320000,江苏省,2019,,,,,,,,
320000,江苏省,2018,,,,,,,,
320000,江苏省,2017,,,,,,,,
320000,江苏省,2016,,,,,,,,
320000,江苏省,2015,,,,,,,,
320000,江苏省,2014,,,,,,,,
320000,江苏省,2013,,,,,,,,
320000,江苏省,2012,3.67647058823529,1.32352941176471,19.2058823529412,6.41176470588235,2.58823529411765,20.3529411764706,5.97058823529412,26.7647058823529
