省份编码,省份,年份,农村居民人均猪肉出售量(公斤),农村居民人均羊肉出售量(公斤),农村居民人均牛肉出售量(公斤),农村居民人均家禽出售量(公斤),农村居民人均蛋类出售量(公斤),农村居民人均牛羊奶出售量(公斤),农村居民人均蚕茧出售量(公斤),农村居民人均水产品出售量(公斤)
120000,天津市,2001,69.5141192290453,2.55939040788884,1.15643209323173,19.6557597489915,39.8507395786643,9.05782160466159,,22.9000448229494
120000,天津市,2000,61.6613826508146,0.135623073535887,1.18450022016733,5.08454425363276,25.9062087186262,,,8.12417437252312
130000,河北省,2019,,,,,,,,
130000,河北省,2018,,,,,,,,
130000,河北省,2017,,,,,,,,
130000,河北省,2016,,,,,,,,
130000,河北省,2015,,,,,,,,
130000,河北省,2014,,,,,,,,
130000,河北省,2013,,,,,,,,
130000,河北省,2012,16.7423718485113,4.86873347926988,3.67807923366855,3.857214148164,21.748335171256,12.8874631729677,,0.024899188570864
130000,河北省,2011,16.49,3.53,3.52,3.36,19.9,19.8,,0.005522349272349
130000,河北省,2010,19.37,1.92,2.74,10.3,49.1,19.85,,
130000,河北省,2009,20.36,2.01,2.72,10.0,51.78,18.6,,
130000,河北省,2008,19.37,1.94,3.34,9.04,43.91,30.28,,
130000,河北省,2007,20.43,2.26,3.02,9.63,40.72,34.04,,
130000,河北省,2006,22.8537093770588,2.57376551597462,3.48639178548999,9.47690909262787,40.2319780785665,33.901674257669,,
130000,河北省,2005,17.7809849574289,2.73609231635498,3.41736531238805,8.64478044273134,36.9785918417362,29.5035802744458,,
130000,河北省,2004,15.1052344968183,2.02142573348695,2.28668494048623,7.83633047975429,11.2774994204996,10.4883047995695,,
130000,河北省,2003,21.8481630090295,2.41340070561502,3.56413322968367,7.16,11.25,9.67,,1.68
130000,河北省,2002,20.68,2.27,2.36,9.19,12.9,7.59,,1.89
130000,河北省,2001,18.1387697550085,1.2669643381705,1.9941249045297,8.52082721344222,12.338875506727,5.81898830856001,,3.17795664179543
130000,河北省,2000,20.2659408119534,1.09272021775641,2.31846875542943,4.3466149302137,18.0499218161812,2.95644871720623,,2.43116928244628
140000,山西省,2019,,,,,,,,
140000,山西省,2018,,,,,,,,
140000,山西省,2017,,,,,,,,
140000,山西省,2016,,,,,,,,
140000,山西省,2015,,,,,,,,
140000,山西省,2014,,,,,,,,
140000,山西省,2013,,,,,,,,
140000,山西省,2012,8.49610151453132,4.06320930549871,0.574418065220357,2.76550689043526,15.583356528858,27.561754673216,,
140000,山西省,2011,11.12,3.78,1.79,2.21,14.84,25.65,0.24,
140000,山西省,2010,12.66,2.86,3.05,19.08,22.33,24.76,0.01,
140000,山西省,2009,11.69,2.78,1.56,10.92,14.96,26.9,0.04,
140000,山西省,2008,8.15,2.74,1.41,4.89,20.51,37.83,0.07,
140000,山西省,2007,10.37,3.28,1.8,3.91,12.93,34.64,0.11,
140000,山西省,2006,13.0738300639497,3.63583880768725,1.65239169690736,3.03040355024959,16.1928573563254,26.5331364991679,,
140000,山西省,2005,12.2776392292935,3.39201052156824,1.82555463870041,1.97230276965315,17.2453710809359,16.0116306253653,,
140000,山西省,2004,10.8967311994699,3.01260496701485,1.64271405457388,1.21636758436766,16.15031665551,14.1566971616233,0.310837438401274,
140000,山西省,2003,16.8254981936837,4.47548887076098,2.00069921920522,1.34,15.2,11.28,0.25,
140000,山西省,2002,15.51,3.22,1.52,0.89,13.82,6.67,0.2,
140000,山西省,2001,14.0421258034894,2.2415059687787,1.08758034894399,0.402318640955005,12.0480945821855,5.82862718089991,0.17860422405877,0.014921946740129
140000,山西省,2000,14.4223224351747,2.16832018038331,1.87643742953777,1.0630214205186,9.37880496054115,3.30766629086809,0.214881623449831,
150000,内蒙古自治区,2019,,,,,,,,
150000,内蒙古自治区,2018,,,,,,,,
150000,内蒙古自治区,2017,,,,,,,,
150000,内蒙古自治区,2016,,,,,,,,
150000,内蒙古自治区,2015,,,,,,,,
150000,内蒙古自治区,2014,,,,,,,,
150000,内蒙古自治区,2013,,,,,,,,
150000,内蒙古自治区,2012,12.5916101462692,45.5185783373449,17.5325452323644,1.91929642658767,5.38083317904092,149.476538418811,,0.075541566376597
150000,内蒙古自治区,2011,15.18,36.31,17.18,2.13,5.08,170.28,,
150000,内蒙古自治区,2010,20.5,40.09,15.17,2.03,4.49,140.48,,0.056595863610956
150000,内蒙古自治区,2009,16.66,44.49,12.63,1.99,9.82,184.09,,
150000,内蒙古自治区,2008,13.11,39.71,14.38,1.7,10.38,180.55,,
150000,内蒙古自治区,2007,15.47,45.03,15.84,1.5,9.48,164.22,,
150000,内蒙古自治区,2006,18.5931221457235,44.4858373547259,15.9335482077945,2.16195751353564,7.62555053651092,141.934775837829,,
150000,内蒙古自治区,2005,20.0343578602593,48.4360511266796,13.9826888680244,2.21279876592441,4.21038940981647,118.077573307129,,
150000,内蒙古自治区,2004,16.0024660556711,39.4620567793884,10.7080672964834,1.84548285779051,1.78908702784652,71.4736342688204,,
150000,内蒙古自治区,2003,18.2950037018756,57.2653627838105,18.2603035538006,1.45,1.49,57.13,,
150000,内蒙古自治区,2002,15.0,23.34,8.87,0.67,1.0,30.09,,
150000,内蒙古自治区,2001,16.056150054106,23.5491162678851,12.019959119875,0.575087170854876,2.6009378381628,18.6584104845497,,
150000,内蒙古自治区,2000,20.7385941803377,19.4528798946234,11.6345347862531,0.470003592384146,0.565920249071967,9.7449407256616,,
210000,辽宁省,2019,,,,,,,,
210000,辽宁省,2018,,,,,,,,
210000,辽宁省,2017,,,,,,,,
210000,辽宁省,2016,,,,,,,,
210000,辽宁省,2015,,,,,,,,
210000,辽宁省,2014,,,,,,,,
210000,辽宁省,2013,,,,,,,,
210000,辽宁省,2012,81.4111300697247,2.34715743119266,10.0946811009174,28.778576146789,41.8705878899082,0.044770642201835,,6.06232660550459
210000,辽宁省,2011,75.73,1.61,10.44,33.09,53.03,0.07,1.49,3.73752531096326
210000,辽宁省,2010,63.0,2.27,7.66,57.66,68.73,6.22,1.26,20.6759650587441
210000,辽宁省,2009,56.89,2.33,9.84,80.38,65.74,5.02,1.11,17.41
210000,辽宁省,2008,46.27,1.62,12.25,46.85,89.05,14.15,1.41,19.2
210000,辽宁省,2007,59.05,1.05,10.28,39.79,47.56,25.42,1.18,17.7685191163364
210000,辽宁省,2006,68.3034675724999,2.24827553906898,8.77005704274181,35.645597784725,43.2390738249391,15.3082184731913,1.52826603325416,8.95036424408804
210000,辽宁省,2005,62.6288094948884,3.22252669645913,7.59716543719996,28.1539101749284,45.8593988799345,11.955040821478,1.54062499952077,11.59
210000,辽宁省,2004,43.4001604992282,2.18801422625033,3.70451855858597,14.3936359432232,23.4827608630047,0.938756572842561,3.2474791234468,20.0643594861584
210000,辽宁省,2003,68.1284755351682,1.45642201834862,7.71085626911315,12.94,31.92,0.0,3.86,9.67
210000,辽宁省,2002,50.85,1.63,5.2,16.14,20.23,0.04,2.33,28.88
210000,辽宁省,2001,43.9259424824914,1.32603188794516,4.39308597824467,10.2224705707048,15.2390105796454,0.026076590672031,2.53851884964983,15.0202652361794
210000,辽宁省,2000,54.9118942731278,1.32892804698972,3.40367107195301,8.55947136563877,14.0888399412628,1.92834067547724,1.85374449339207,19.273127753304
220000,吉林省,2019,,,,,,,,
220000,吉林省,2018,,,,,,,,
220000,吉林省,2017,,,,,,,,
220000,吉林省,2016,,,,,,,,
220000,吉林省,2015,,,,,,,,
220000,吉林省,2014,,,,,,,,
220000,吉林省,2013,,,,,,,,
220000,吉林省,2012,58.473748329925,2.87582713019768,8.74072601681436,10.6969943194728,19.9614596682572,2.72501704158146,,0.095887298341286
220000,吉林省,2011,53.92,1.04,8.79,12.63,16.37,2.07,0.29,0.167271901951884
220000,吉林省,2010,43.87,3.21,8.67,12.43,27.1,0.08,,0.281170943259848
220000,吉林省,2009,44.4,3.32,10.34,27.13,24.68,2.43,,0.24
220000,吉林省,2008,33.1,1.72,15.56,26.85,22.55,4.07,,0.52
220000,吉林省,2007,34.07,2.1,10.45,9.38,10.46,1.93,0.06,0.553702415809499
220000,吉林省,2006,48.5650530951317,1.81972155654068,11.1637436267578,4.75235736353796,8.12248726165209,0.987188247352238,,0.12017423983601
220000,吉林省,2005,41.5237660215923,1.71381948011659,8.96238834842135,11.9997585352517,7.81319897698238,0.931752507224205,,0.33
220000,吉林省,2004,30.7703674403104,1.00458754080313,10.8467389784277,3.80477272496882,4.8281060622196,3.60923402317445,,0.355925929024565
220000,吉林省,2003,37.8141397218965,1.29351650192662,13.9741162673815,3.45,5.91,1.81,0.01,0.32
220000,吉林省,2002,37.44,1.25,9.99,3.35,2.83,1.3,,0.27
220000,吉林省,2001,32.312804679883,1.11829704257394,10.8547286317842,2.49772505687358,4.2601559961001,0.152908677283068,0.04062398440039,0.473675658108547
220000,吉林省,2000,29.2028543938422,0.587876844130853,5.95060936497755,4.00593329057088,3.44435535599743,0.158755612572162,,0.170461834509301
230000,黑龙江省,2019,,,,,,,,
230000,黑龙江省,2018,,,,,,,,
230000,黑龙江省,2017,,,,,,,,
230000,黑龙江省,2016,,,,,,,,
230000,黑龙江省,2015,,,,,,,,
230000,黑龙江省,2014,,,,,,,,
230000,黑龙江省,2013,,,,,,,,
230000,黑龙江省,2012,26.2078020678492,1.91068833614112,8.56402250189938,3.41619132560367,0.570615399861262,34.6999213820897,,2.80408284610049
230000,黑龙江省,2011,33.49,4.79,11.5,5.86,2.1,45.21,,2.71898349834983
230000,黑龙江省,2010,39.05,0.66,5.88,9.35,17.1,50.72,0.03,0.763516959959194
230000,黑龙江省,2009,44.31,1.3,6.55,9.53,6.12,54.97,0.05,2.05
230000,黑龙江省,2008,42.61,1.26,4.29,11.7,4.11,77.59,0.08,4.37
230000,黑龙江省,2007,40.12,1.18,6.98,12.0,3.21,69.39,0.06,3.3846946345067
230000,黑龙江省,2006,52.2008102074779,1.17912490325346,5.88645981588389,6.45054632056695,5.71751405976565,53.9467978131302,0.10901979956001,0.93516255194329
230000,黑龙江省,2005,56.1481322652262,2.17873624541469,4.69977651155699,11.5515343730283,6.84988498776319,49.2116345558475,0.118581611695059,1.21
230000,黑龙江省,2004,31.2991686834772,2.29612048091659,3.78459157001541,7.78615060257624,7.34559758953301,35.513734939759,,1.15062650014119
230000,黑龙江省,2003,41.5015468954833,4.72398998927422,8.37921582648075,10.12,12.05,37.07,,1.58
230000,黑龙江省,2002,37.06,2.32,5.47,11.5,9.03,21.61,,0.24
230000,黑龙江省,2001,38.0728839212947,0.915822563744324,3.53661660263127,10.0684596577017,7.14821283036442,14.3684945860985,0.006869251368029,0.36663173826988
230000,黑龙江省,2000,29.7351023676084,0.523618895116093,2.79446414274277,5.9892485416905,8.59819283998628,7.11003088184834,,1.07640398032712
310000,上海市,2019,,,,,,,,
310000,上海市,2018,,,,,,,,
310000,上海市,2017,,,,,,,,
310000,上海市,2016,,,,,,,,
310000,上海市,2015,,,,,,,,
310000,上海市,2014,,,,,,,,
310000,上海市,2013,,,,,,,,
310000,上海市,2012,1.17484480431849,0.097428794658712,,23.3256424461965,0.391007884082676,,,6.21780808296044
310000,上海市,2011,2.39,0.13,,22.33,0.44,,,8.21563189322093
310000,上海市,2010,8.1,0.15,,0.02,0.06,,,2.23455567456925
310000,上海市,2009,4.67,0.2,,0.06,0.07,,,5.24
310000,上海市,2008,5.85,0.26,,0.22,0.05,,,1.02
310000,上海市,2007,5.32,0.52,,0.06,0.08,,,6.52244094488189
310000,上海市,2006,6.43585417419672,0.238645833730698,0.0,0.0,0.1,0.0,,5.14614582856496
310000,上海市,2005,9.10921586103954,0.163770747877256,,0.1,0.1,,,10.93
310000,上海市,2004,5.61166566467285,0.220999999046326,0.2,0.344225000500679,2.04967500162125,3.25,,6.28690000152588
310000,上海市,2003,8.3872255489022,0.497754491017964,0.5,0.73,1.58,,,3.87
310000,上海市,2002,13.63,0.92,0.0,0.38,2.12,,,3.79
310000,上海市,2001,17.1508860759494,1.03189873417722,0.0,1.20050632911392,0.640506329113924,,,5.79493670886076
310000,上海市,2000,12.9285714285714,0.665995975855131,,2.40342052313883,4.50905432595573,,,7.70623742454728
320000,江苏省,2019,,,,,,,,
320000,江苏省,2018,,,,,,,,
320000,江苏省,2017,,,,,,,,
320000,江苏省,2016,,,,,,,,
320000,江苏省,2015,,,,,,,,
320000,江苏省,2014,,,,,,,,
320000,江苏省,2013,,,,,,,,
320000,江苏省,2012,25.3861883354364,0.403663622559189,0.090553286138974,8.73233269884723,34.8497337297089,,,28.0136989113929
320000,江苏省,2011,24.42,0.78,0.13,10.69,29.56,,0.94,18.9954349676541
320000,江苏省,2010,14.3,0.83,0.09,4.69,22.17,,1.24,22.1283366389681
320000,江苏省,2009,15.77,0.9,0.14,7.24,19.84,,1.37,26.38
320000,江苏省,2008,13.28,0.6,0.13,7.52,24.44,1.97,1.94,25.75
320000,江苏省,2007,15.87,0.72,0.34,6.77,19.71,3.67,2.0,27.7962964374
320000,江苏省,2006,23.1741749215511,0.67048859785054,0.315516313269503,6.48039119739037,25.4820782638045,3.53175483053532,2.29428254912313,23.0018526353213
320000,江苏省,2005,22.4293569790784,0.854511253184084,0.336918659222209,11.5845232147834,30.6848822197331,2.20287916928886,1.76170546998011,20.74
320000,江苏省,2004,21.9955896958231,0.747278336378099,0.538247251853831,14.6216087638082,14.1191615082084,3.25300955506506,1.06074112132787,16.4172751674895
320000,江苏省,2003,39.1813832306964,1.23117795673457,0.627585662403284,13.14,14.04,4.42,1.18,19.52
320000,江苏省,2002,36.64,0.95,0.47,12.03,10.0,3.62,1.47,19.06
320000,江苏省,2001,36.2153396985718,1.00268286909177,0.521818038349246,9.60088376864199,9.74157658013099,1.0019726978616,1.7014124516689,10.3823877534917
320000,江苏省,2000,33.8547714577925,1.02556840531823,0.334356069546062,9.1652899063803,10.3459208559515,1.03972936826371,1.65691133663756,11.2068287310204
330000,浙江省,2019,,,,,,,,
330000,浙江省,2018,,,,,,,,
330000,浙江省,2017,,,,,,,,
330000,浙江省,2016,,,,,,,,
330000,浙江省,2015,,,,,,,,
330000,浙江省,2014,,,,,,,,
330000,浙江省,2013,,,,,,,,
330000,浙江省,2012,68.6311984380747,0.547659319204323,0.646777397357177,12.346679494072,11.4847717947992,1.82043518859115,,12.6963538100224
330000,浙江省,2011,81.05,0.48,0.47,11.65,3.57,2.64,2.81,7.59353293413174
330000,浙江省,2010,130.71,0.57,0.08,18.0,0.53,,2.98,17.2623356277424
330000,浙江省,2009,117.62,0.37,0.33,17.63,1.41,1.05,3.12,14.78
330000,浙江省,2008,68.19,0.23,0.06,17.94,3.32,,3.3,12.96
330000,浙江省,2007,51.24,0.59,,16.87,4.81,1.13,4.58,22.6299882254309
330000,浙江省,2006,45.4221105637405,0.459966800449844,0.0,13.2359306655946,1.87445319062522,1.0730442000415,4.92965863863693,17.3380477607535
330000,浙江省,2005,39.7549823492775,0.527751736085617,0.0,21.9896443543266,4.12621692975477,0.55999170382661,4.36577828543866,14.31
330000,浙江省,2004,25.5935622762343,0.445913764442959,0.4,6.77741292415424,3.95292169036069,1.3362987420662,4.63371801731519,7.66715908690855
330000,浙江省,2003,28.6151359485264,0.648697592361976,0.123495226234952,8.46,4.52,3.62,4.04,6.95
330000,浙江省,2002,23.98,0.55,0.13,4.88,5.46,2.93,5.23,9.7
330000,浙江省,2001,23.5379443821942,0.555974330243455,0.138025873484771,3.57145767546094,4.70143628399715,4.26128145054497,5.99460120199654,9.223591728634
330000,浙江省,2000,25.4222627367568,0.620176238225463,0.143826597791958,4.506634255039,8.00050643168237,3.40767750430467,5.37486073128735,7.98845335764205
340000,安徽省,2019,,,,,,,,
340000,安徽省,2018,,,,,,,,
340000,安徽省,2017,,,,,,,,
340000,安徽省,2016,,,,,,,,
340000,安徽省,2015,,,,,,,,
340000,安徽省,2014,,,,,,,,
340000,安徽省,2013,,,,,,,,
340000,安徽省,2012,17.4306575302278,0.616335365981434,0.262745541795017,19.8674160222963,11.143633201316,,,7.3530957021018
340000,安徽省,2011,15.99,0.65,0.54,9.45,6.81,,0.99,6.8233411569218
340000,安徽省,2010,16.0,0.48,1.04,10.57,1.66,,0.56,4.92470180400902
340000,安徽省,2009,15.92,0.6,1.09,10.34,1.52,,0.63,4.26
340000,安徽省,2008,13.7,0.85,1.19,11.17,0.96,,0.78,3.99
340000,安徽省,2007,16.39,0.76,1.66,8.26,0.81,,1.15,5.39176548129983
340000,安徽省,2006,21.6236853388679,0.766776432069324,2.24663892943388,6.63764402051134,1.53279125018857,0.0,1.21596132327721,4.66778889565333
340000,安徽省,2005,17.7033990588833,0.838719234857471,2.33724775900708,5.99500038435709,2.29147344967973,,1.06782083223824,4.03
340000,安徽省,2004,17.2769049457597,1.0498854265121,2.85921680696211,2.49021815763466,2.81735695115178,0.49,1.200243272372,1.74434512901098
340000,安徽省,2003,33.8128716375649,1.76528236589586,4.70847097687589,4.32,4.56,,0.91,1.48
340000,安徽省,2002,26.85,1.17,3.69,4.85,3.02,,0.99,1.69
340000,安徽省,2001,28.252500969368,1.40488561457929,3.53105854982551,4.07747188832881,3.1675067855758,,1.26754556029469,1.47754943776658
340000,安徽省,2000,27.1801544401544,0.784942084942085,3.93189189189189,3.49428571428571,3.4,,0.979227799227799,1.60648648648649
350000,福建省,2019,,,,,,,,
350000,福建省,2018,,,,,,,,
350000,福建省,2017,,,,,,,,
350000,福建省,2016,,,,,,,,
350000,福建省,2015,,,,,,,,
350000,福建省,2014,,,,,,,,
350000,福建省,2013,,,,,,,,
350000,福建省,2012,40.3376189979841,0.594125985063686,0.352440896178869,3.77220001374508,0.920373636946761,0.560802483276826,,37.0231432694951
350000,福建省,2011,37.44,0.27,0.22,2.73,1.45,0.9,,42.4011021474995
350000,福建省,2010,38.73,0.23,0.17,2.24,2.13,0.14,,31.7741036969978
350000,福建省,2009,35.66,0.13,0.32,1.5,0.46,0.12,,39.01
350000,福建省,2008,26.83,0.1,0.22,1.07,0.74,0.02,,26.6
350000,福建省,2007,34.6,0.06,0.47,2.04,1.06,0.02,,11.3892138689621
350000,福建省,2006,37.142763608151,0.14779937273807,0.383364018233695,2.64753958496707,2.2837929605576,0.09,,14.9573881741241
350000,福建省,2005,32.2123890995947,0.27568446113088,0.567436972230584,2.41445513543445,1.44506370444654,0.205882352941176,,11.89
350000,福建省,2004,27.0905664785973,0.3,0.304391144370225,6.86905153343158,2.83246139036887,0.489579062457291,,16.3770630215139
350000,福建省,2003,35.0407722424733,0.281085459700284,0.53487916835426,5.65,3.27,0.7,0.01,15.51
350000,福建省,2002,46.88,0.13,0.8,8.48,2.52,0.64,,12.1
350000,福建省,2001,32.9117763418172,0.188052222075696,0.60200448371357,3.13543452459449,3.32098114202822,0.610971910853224,,13.2493735988395
350000,福建省,2000,32.1809351120321,0.145576997798213,0.58502784613392,10.6206449941717,13.3793550058283,0.484393213314338,0.0,10.6984846522471
360000,江西省,2019,,,,,,,,
360000,江西省,2018,,,,,,,,
360000,江西省,2017,,,,,,,,
360000,江西省,2016,,,,,,,,
360000,江西省,2015,,,,,,,,
360000,江西省,2014,,,,,,,,
360000,江西省,2013,,,,,,,,
360000,江西省,2012,32.7332590658878,0.066766664262878,0.673065070551189,6.20025960914401,9.59232518449076,,,7.46593783803274
360000,江西省,2011,26.48,0.06,0.76,5.2,17.31,,0.24,8.00859096470814
360000,江西省,2010,27.46,0.05,0.57,2.7,4.89,,0.16,9.92958764583312
360000,江西省,2009,24.1,0.03,0.28,2.64,5.89,,0.18,9.36
360000,江西省,2008,19.46,0.03,0.18,3.15,8.41,0.99,0.26,11.08
360000,江西省,2007,21.93,,0.15,3.13,8.64,1.02,0.55,9.90265362137326
360000,江西省,2006,32.2391711022767,0.1,0.158957759203592,2.15090080840813,6.84638307564735,0.266729947793071,0.451618412562779,8.83288495407095
360000,江西省,2005,31.8362697922888,0.1,0.334793488835109,1.81466694437377,4.99321005596515,0.31987957474833,0.417918901248781,7.13
360000,江西省,2004,27.0814115883447,0.3,0.32972400172276,1.91229653731269,6.01290506785757,2.36247174076865,0.428263939855327,5.77791731695124
360000,江西省,2003,41.5795496676341,0.069380207845707,0.363636363636364,2.48,5.85,2.3,0.32,5.85
360000,江西省,2002,38.38,0.06,0.71,2.06,5.39,1.43,0.45,4.73
360000,江西省,2001,38.5459315169367,0.056793078055965,0.547772459499264,2.05734536082474,3.25515463917526,0.087536818851252,0.3634941089838,5.48987481590574
360000,江西省,2000,40.5722958057395,0.021615158204562,0.314845474613687,1.7675680647535,1.57450331125828,0.096578366445916,0.230040470934511,6.59372700515085
370000,山东省,2019,,,,,,,,
370000,山东省,2018,,,,,,,,
370000,山东省,2017,,,,,,,,
370000,山东省,2016,,,,,,,,
370000,山东省,2015,,,,,,,,
370000,山东省,2014,,,,,,,,
370000,山东省,2013,,,,,,,,
370000,山东省,2012,36.2269739354839,2.27072069747166,1.11178936355711,37.7185701830863,15.5374367916303,0.014608544027899,,3.95447602441151
370000,山东省,2011,30.91,2.6,2.09,44.81,12.05,1.01,0.26,5.16988860209211
370000,山东省,2010,33.66,1.05,1.69,44.37,24.66,5.26,0.76,24.0666252184433
370000,山东省,2009,32.76,1.09,2.65,39.38,26.26,3.72,0.76,8.86
370000,山东省,2008,26.4,0.92,2.83,39.42,23.66,5.26,1.51,9.79
370000,山东省,2007,26.72,1.31,3.66,45.06,21.79,4.18,1.46,5.93830899758202
370000,山东省,2006,36.5864611827777,1.27892534908773,4.68437343317631,28.144614297263,22.213426592475,3.84531761166441,1.60699632947375,5.02071839467359
370000,山东省,2005,32.5578424613446,1.78978578565939,5.53411851340316,28.1989960159131,20.7026021801175,4.15890328934654,1.49067741506138,7.77
370000,山东省,2004,23.9706971387815,2.29013681721659,6.55620847652688,28.3191440500465,8.73188286045818,9.74087478397696,1.47162615033379,3.14150851443516
370000,山东省,2003,39.9570840636157,3.02902044790652,9.08859720869847,23.73,12.35,8.13,1.57,2.04
370000,山东省,2002,37.59,1.93,6.83,22.3,12.92,5.41,1.2,3.34
370000,山东省,2001,36.1964775700338,2.24159275094123,7.56301448535511,15.9605002871546,11.7116329525876,5.14944802501436,1.31995405526131,3.25059026226788
370000,山东省,2000,36.852431209951,2.14913933911295,5.81184822213846,13.0353059429577,12.5545294635004,3.88635506973238,0.810905892700088,1.58267370272647
410000,河南省,2019,,,,,,,,
410000,河南省,2018,,,,,,,,
410000,河南省,2017,,,,,,,,
410000,河南省,2016,,,,,,,,
410000,河南省,2015,,,,,,,,
410000,河南省,2014,,,,,,,,
410000,河南省,2013,,,,,,,,
410000,河南省,2012,49.227575544706,1.12136704802157,2.08567776725206,5.87205538147635,9.06360708299934,1.82613131239525,,4.75269255993587
410000,河南省,2011,44.68,1.22,3.31,9.61,6.07,1.42,0.01,4.55313377668476
410000,河南省,2010,47.95,1.18,3.13,6.84,17.46,2.07,,4.05318986227001
410000,河南省,2009,44.69,0.92,3.16,6.3,21.68,2.08,,3.64
410000,河南省,2008,32.96,0.94,2.48,7.28,23.47,1.93,0.02,3.83
410000,河南省,2007,37.35,1.02,2.9,8.06,20.56,1.53,0.01,4.40921627267959
410000,河南省,2006,49.1219247845288,1.15176073299794,3.71706638718306,5.69618546449599,18.7522621270583,0.21751574127075,,3.46098855136801
410000,河南省,2005,39.5435777201416,1.3638388934506,3.96005339929076,4.5922863753278,13.6714887627083,0.04,,4.24
410000,河南省,2004,31.7080048400244,2.00264383640175,2.93163160888488,3.64998261785167,11.459006895834,0.128049133785271,,4.33460803186709
410000,河南省,2003,48.1632643718127,2.95121349095967,3.82997218358832,3.28,9.76,0.11,0.02,2.8
410000,河南省,2002,32.81,2.2,3.06,3.69,8.82,,0.03,2.85
410000,河南省,2001,29.6779934343143,2.06893969936071,3.19818003801186,3.77089212693659,8.38702989114784,,0.01111559062374,2.8856764384035
410000,河南省,2000,29.9209254143646,1.78263121546961,3.13990561694291,3.12793508287293,7.42178867403315,,0.034530386740332,3.22531077348066
420000,湖北省,2019,,,,,,,,
420000,湖北省,2018,,,,,,,,
420000,湖北省,2017,,,,,,,,
420000,湖北省,2016,,,,,,,,
420000,湖北省,2015,,,,,,,,
420000,湖北省,2014,,,,,,,,
420000,湖北省,2013,,,,,,,,
420000,湖北省,2012,25.6763480497736,0.395331938049393,0.418492332280528,2.79745956847673,13.0076273830815,,,43.2486129609194
420000,湖北省,2011,22.91,0.3,0.57,2.28,10.33,,0.05,43.094081329319
420000,湖北省,2010,30.92,0.52,0.68,8.38,11.19,,0.06,38.7029993033106
