省份编码,省份,年份,农村居民人均住房面积(平方米/人),农村居民家庭住房价值(元/平方米),农村居民家庭住房钢筋混凝土结构(平方米/人),农村居民家庭住房砖木结构(平方米/人)
130000,河北省,2001,,,,
130000,河北省,2000,,,,
140000,山西省,2019,,,,
140000,山西省,2018,,,,
140000,山西省,2017,,,,
140000,山西省,2016,,,,
140000,山西省,2015,,,,
140000,山西省,2014,,,,
140000,山西省,2013,,,,
140000,山西省,2012,30.6081320780461,553.324869498545,8.26552053486151,18.7168781552736
140000,山西省,2011,29.9220496788882,547.441901664365,7.29837914981821,18.9517822555982
140000,山西省,2010,28.25,309.62,7.28,17.53
140000,山西省,2009,27.97,302.89,6.95,18.06
140000,山西省,2008,26.5151240169389,293.903822767771,6.06460980036298,17.6418027828191
140000,山西省,2007,25.796818727491,289.284392996335,5.61956782713085,17.2807322929172
140000,山西省,2006,24.96,280.160657051282,5.85,16.87
140000,山西省,2005,24.1454120397428,276.957746751612,5.51689070718878,16.2360023378141
140000,山西省,2004,23.258034248182,208.876791495628,4.22437250762374,16.2592071311283
140000,山西省,2003,22.9390280853047,209.604206059953,4.05675329215709,16.058967486307
140000,山西省,2002,22.7018439058332,208.330694020168,3.96729676446712,15.6065174533225
140000,山西省,2001,,,,
140000,山西省,2000,,,,
150000,内蒙古自治区,2019,,,,
150000,内蒙古自治区,2018,,,,
150000,内蒙古自治区,2017,,,,
150000,内蒙古自治区,2016,,,,
150000,内蒙古自治区,2015,,,,
150000,内蒙古自治区,2014,,,,
150000,内蒙古自治区,2013,,,,
150000,内蒙古自治区,2012,24.9431882984632,523.270507851354,1.33478985373079,17.4529457507869
150000,内蒙古自治区,2011,24.2456875942477,479.528470182763,1.22652543307955,16.7230865423517
150000,内蒙古自治区,2010,22.05,244.74,0.64,14.2
150000,内蒙古自治区,2009,22.24,231.32,0.5,14.28
150000,内蒙古自治区,2008,21.4734293017624,216.295641931684,0.406161711287502,13.6709269473967
150000,内蒙古自治区,2007,20.9814500066392,209.93232762467,0.214845306068251,13.3007967069446
150000,内蒙古自治区,2006,20.11,199.37493784187,0.23,12.13
150000,内蒙古自治区,2005,19.6510408637273,167.286711602234,0.153302492932408,11.7899511695613
150000,内蒙古自治区,2004,18.891837248083,163.634921756862,0.041316086901921,10.8190003775568
150000,内蒙古自治区,2003,18.3327122408687,157.67572220992,0.038993089832182,10.2978899308983
150000,内蒙古自治区,2002,17.7163508260447,150.427019836671,0.063654033041788,9.64127793974733
150000,内蒙古自治区,2001,,,,
150000,内蒙古自治区,2000,,,,
210000,辽宁省,2019,,,,
210000,辽宁省,2018,,,,
210000,辽宁省,2017,,,,
210000,辽宁省,2016,,,,
210000,辽宁省,2015,,,,
210000,辽宁省,2014,,,,
210000,辽宁省,2013,,,,
210000,辽宁省,2012,29.2934899082569,818.860564065586,5.93629357798165,22.9482422018349
210000,辽宁省,2011,28.862278606554,813.8210079207,6.60530765734121,21.6972370759122
210000,辽宁省,2010,27.24,505.1,4.44,22.55
210000,辽宁省,2009,26.96,455.22,4.87,21.78
210000,辽宁省,2008,26.3932311932555,430.984661852181,4.59711413748379,21.2145671206226
210000,辽宁省,2007,25.7216591712175,403.255089746324,3.61288146482493,21.6612993896563
210000,辽宁省,2006,25.2,356.074206349206,4.41,20.36
210000,辽宁省,2005,25.092517274708,343.422879451865,4.30402010050251,20.4560537068688
210000,辽宁省,2004,23.9414630374265,285.21836756446,3.27250231982679,20.4355861429013
210000,辽宁省,2003,23.6911850152905,278.90650821429,2.67561773700306,20.770001529052
210000,辽宁省,2002,23.0185604345858,273.258351688693,2.03395201448619,20.6449373773955
210000,辽宁省,2001,,,,
210000,辽宁省,2000,,,,
220000,吉林省,2019,,,,
220000,吉林省,2018,,,,
220000,吉林省,2017,,,,
220000,吉林省,2016,,,,
220000,吉林省,2015,,,,
220000,吉林省,2014,,,,
220000,吉林省,2013,,,,
220000,吉林省,2012,24.7064212678937,603.874666890334,0.16305385139741,23.035891842763
220000,吉林省,2011,24.4401270994099,585.089967608689,0.158692691783931,22.7168406718112
220000,吉林省,2010,22.88,401.21,0.56,19.92
220000,吉林省,2009,22.79,364.38,0.69,19.42
220000,吉林省,2008,21.9361081840534,333.104291128721,0.779364243062873,18.0738496663154
220000,吉林省,2007,21.2154325259516,314.671861901143,0.477629757785467,17.6037197231834
220000,吉林省,2006,20.68,279.207930367505,0.52,17.11
220000,吉林省,2005,20.100849907029,270.278292438141,0.631140574536801,16.0552949180778
220000,吉林省,2004,19.7799259250012,262.862154242048,0.403703703703704,16.198983164829
220000,吉林省,2003,19.751867984587,261.076227174299,0.407605964148099,16.388155469928
220000,吉林省,2002,17.5656814449918,256.633699462491,0.193103448275862,12.8977011494253
220000,吉林省,2001,,,,
220000,吉林省,2000,,,,
230000,黑龙江省,2019,,,,
230000,黑龙江省,2018,,,,
230000,黑龙江省,2017,,,,
230000,黑龙江省,2016,,,,
230000,黑龙江省,2015,,,,
230000,黑龙江省,2014,,,,
230000,黑龙江省,2013,,,,
230000,黑龙江省,2012,24.8175469890662,831.344110008551,1.0068113500479,20.2924454134047
230000,黑龙江省,2011,24.8198547854785,813.149485347619,0.820567656765677,20.3818217821782
230000,黑龙江省,2010,22.76,473.34,1.27,17.71
230000,黑龙江省,2009,22.49,466.43,1.41,16.79
230000,黑龙江省,2008,21.7241857569721,424.425931175126,1.63558266932271,15.6625
230000,黑龙江省,2007,21.5003426017875,399.591286159963,0.960551142005958,16.009731876862
230000,黑龙江省,2006,20.91,367.147297943568,0.75,15.18
230000,黑龙江省,2005,20.3702682120883,331.973525548822,1.05847529298055,13.9032390954429
230000,黑龙江省,2004,20.3546024092709,255.997157629199,0.729518072289157,13.45912048156
230000,黑龙江省,2003,19.6062209510189,257.467489444783,0.434215230604219,13.0612918603265
230000,黑龙江省,2002,19.2775221238938,245.691682427759,0.478230088495575,12.0572271386431
230000,黑龙江省,2001,,,,
230000,黑龙江省,2000,,,,
310000,上海市,2019,,,,
310000,上海市,2018,,,,
310000,上海市,2017,,,,
310000,上海市,2016,,,,
310000,上海市,2015,,,,
310000,上海市,2014,,,,
310000,上海市,2013,,,,
310000,上海市,2012,60.4159386320051,2470.7690278346,27.5099083741743,32.8708004829888
310000,上海市,2011,58.9016960963931,2372.36289995563,21.9124076925671,36.9684946442019
310000,上海市,2010,59.68,2017.27,39.14,20.41
310000,上海市,2009,60.18,1695.05,39.09,20.98
310000,上海市,2008,62.2950449973531,1496.28057161339,36.0330015881419,26.1572260455267
310000,上海市,2007,61.2228661417323,1419.23602386908,38.7661732283465,22.345406824147
310000,上海市,2006,59.99,1237.07517919653,32.93,26.84
310000,上海市,2005,56.5572095352584,988.821677604403,31.6295124465499,24.6834024828994
310000,上海市,2004,59.8361399993897,549.92483640047,45.2926399993897,14.3695
310000,上海市,2003,59.0334031936128,519.058613420765,45.7397405189621,13.2697105788423
310000,上海市,2002,57.0825825825826,383.51930276806,41.2652652652653,15.7672672672673
310000,上海市,2001,,,,
310000,上海市,2000,,,,
320000,江苏省,2019,,,,
320000,江苏省,2018,,,,
320000,江苏省,2017,,,,
320000,江苏省,2016,,,,
320000,江苏省,2015,,,,
320000,江苏省,2014,,,,
320000,江苏省,2013,,,,
320000,江苏省,2012,50.8202322646876,881.123968606031,26.5212053810125,24.0609448852578
320000,江苏省,2011,49.3449097718761,833.193952430896,26.1961184882533,23.0004256043582
320000,江苏省,2010,46.33,557.76,26.86,19.32
320000,江苏省,2009,45.24,507.34,26.29,18.83
320000,江苏省,2008,44.0472644595134,464.468477365015,25.0272277622657,18.7509501396091
320000,江苏省,2007,42.8545933662893,435.815201062152,25.1923377451762,17.4758419709775
320000,江苏省,2006,40.8,412.275735294118,24.54,16.13
320000,江苏省,2005,38.5942322201066,400.648077057098,21.5787303305182,16.6271286978521
320000,江苏省,2004,36.4917147816769,301.755641289467,15.4325713833742,20.1310408921933
320000,江苏省,2003,35.8673338070425,300.582323427486,14.4051002684352,20.9930877940944
320000,江苏省,2002,35.1000472292191,282.383186330905,12.4415931989924,22.3098236775819
320000,江苏省,2001,,,,
320000,江苏省,2000,,,,
330000,浙江省,2019,,,,
330000,浙江省,2018,,,,
330000,浙江省,2017,,,,
330000,浙江省,2016,,,,
330000,浙江省,2015,,,,
330000,浙江省,2014,,,,
330000,浙江省,2013,,,,
330000,浙江省,2012,62.1437989870123,1256.2953651358,43.4611357912906,17.3624968167284
330000,浙江省,2011,61.376115693142,1280.0464030631,43.0449666704327,16.8656648966219
330000,浙江省,2010,60.26,593.2,43.74,15.52
330000,浙江省,2009,61.53,527.8,42.23,18.14
330000,浙江省,2008,60.4780528745279,498.464196651105,41.927570289551,17.5094628619387
330000,浙江省,2007,58.8333748960931,478.374083647762,38.5700124688279,17.0642768079801
330000,浙江省,2006,57.72,435.623700623701,37.02,18.91
330000,浙江省,2005,56.6472674485226,416.144487789941,36.856517682169,18.0929378820853
330000,浙江省,2004,51.2898279430983,362.114158209624,28.550796265468,20.8805759520377
330000,浙江省,2003,50.7269281859693,326.757562959504,27.299796596098,21.6917237442922
330000,浙江省,2002,49.5268207138436,298.895164263413,26.0296059418197,20.969465648855
330000,浙江省,2001,,,,
330000,浙江省,2000,,,,
340000,安徽省,2019,,,,
340000,安徽省,2018,,,,
340000,安徽省,2017,,,,
340000,安徽省,2016,,,,
340000,安徽省,2015,,,,
340000,安徽省,2014,,,,
340000,安徽省,2013,,,,
340000,安徽省,2012,35.2832421784958,637.19121989253,21.8251084428239,13.0106158714193
340000,安徽省,2011,34.5926679821373,591.844622279437,20.1274483331602,13.949361304393
340000,安徽省,2010,32.05,385.85,18.77,12.83
340000,安徽省,2009,31.01,340.03,17.98,12.37
340000,安徽省,2008,29.8835225017859,312.095778912491,15.5115326613223,13.906079847607
340000,安徽省,2007,28.8923650793651,286.008524249005,14.2739126984127,14.1775396825397
340000,安徽省,2006,27.97,249.116195924205,13.67,13.67
340000,安徽省,2005,27.0221175907476,238.858317584758,12.374725013969,14.0365672232635
340000,安徽省,2004,24.8958997119496,206.354940406923,11.1002746626336,12.9112179238353
340000,安徽省,2003,24.4970858895706,196.178271758815,10.4051282051282,13.2318428504011
340000,安徽省,2002,24.2547626483448,181.597077143455,9.46400687070581,13.4064647095565
340000,安徽省,2001,,,,
340000,安徽省,2000,,,,
350000,福建省,2019,,,,
350000,福建省,2018,,,,
350000,福建省,2017,,,,
350000,福建省,2016,,,,
350000,福建省,2015,,,,
350000,福建省,2014,,,,
350000,福建省,2013,,,,
350000,福建省,2012,50.8019850178686,830.467760142035,38.178680243746,9.8745475579584
350000,福建省,2011,49.8153273466772,791.049608074056,36.4237202056083,10.3186127591027
350000,福建省,2010,47.54,481.52,30.24,11.95
350000,福建省,2009,46.76,455.52,30.15,11.66
350000,福建省,2008,46.1304707993925,420.750086046157,28.3117216622946,10.9736573243131
350000,福建省,2007,44.496602943199,389.992912663491,25.5076330628524,12.3198734699491
350000,福建省,2006,42.35,377.56906729634,23.61,11.93
350000,福建省,2005,39.9975467629147,315.693697650544,21.2296692870697,11.4210355132535
350000,福建省,2004,38.1844471786393,279.149428259773,18.6124914590821,11.4447177805111
350000,福建省,2003,36.0212771702444,290.043982675286,17.6664776562711,11.5103280680437
350000,福建省,2002,35.6750912285444,280.219616608577,15.9225571023111,10.6400864981754
350000,福建省,2001,,,,
350000,福建省,2000,,,,
360000,江西省,2019,,,,
360000,江西省,2018,,,,
360000,江西省,2017,,,,
360000,江西省,2016,,,,
360000,江西省,2015,,,,
360000,江西省,2014,,,,
360000,江西省,2013,,,,
360000,江西省,2012,46.9469483906637,487.334629091058,37.8788009903608,7.43087906540708
360000,江西省,2011,46.0248074662316,469.12468149878,37.0276145006118,7.29205153427221
360000,江西省,2010,40.0,272.84,27.47,10.48
360000,江西省,2009,39.53,253.43,26.94,10.68
360000,江西省,2008,37.5563487530935,219.207412175879,24.3161050828098,11.1923662668951
360000,江西省,2007,36.7769640479361,212.903437788519,23.1246908883394,11.1436180330987
360000,江西省,2006,35.91,198.840712893344,22.33,10.74
360000,江西省,2005,34.0969517358171,188.382590196638,19.9370119484429,11.5190516511431
360000,江西省,2004,31.3470233609646,164.22132039185,15.2535795026375,12.8330821401658
360000,江西省,2003,30.551221795712,151.836005780871,13.7210279936336,13.4504072652373
360000,江西省,2002,29.2020812041252,142.772126807975,13.4377032425904,12.0344699433244
360000,江西省,2001,,,,
360000,江西省,2000,,,,
370000,山东省,2019,,,,
370000,山东省,2018,,,,
370000,山东省,2017,,,,
370000,山东省,2016,,,,
370000,山东省,2015,,,,
370000,山东省,2014,,,,
370000,山东省,2013,,,,
370000,山东省,2012,38.4336181342633,568.224445686536,12.0010671316478,25.9169799476896
370000,山东省,2011,36.312552642304,552.190786493062,11.1904632522755,24.4526151338133
370000,山东省,2010,34.71,387.82,9.64,23.96
370000,山东省,2009,34.24,369.65,9.78,23.34
370000,山东省,2008,32.9816949937173,354.452639508148,9.03699689173996,22.7978162819919
370000,山东省,2007,31.6869909234412,322.845869641968,8.0866304919758,22.183167587477
370000,山东省,2006,30.69,306.261974584555,8.02,21.2
370000,山东省,2005,29.641732545098,283.977383611918,7.44692692938311,20.7186321662285
370000,山东省,2004,26.9236643707025,232.87567697626,5.87258546770464,19.5175614192739
370000,山东省,2003,26.5298182408309,226.872307338646,5.540188250568,19.0469782538137
370000,山东省,2002,25.5871924979125,214.203468158758,4.25158969747575,19.0331427837369
370000,山东省,2001,,,,
370000,山东省,2000,,,,
410000,河南省,2019,,,,
410000,河南省,2018,,,,
410000,河南省,2017,,,,
410000,河南省,2016,,,,
410000,河南省,2015,,,,
410000,河南省,2014,,,,
410000,河南省,2013,,,,
410000,河南省,2012,37.8631494571158,510.769136021063,20.1191576185965,17.1450557458282
410000,河南省,2011,36.4515781661549,493.108192051151,19.2910257716207,16.6083324844657
410000,河南省,2010,34.45,322.57,17.3,16.32
410000,河南省,2009,33.53,293.74,16.37,16.15
410000,河南省,2008,31.6865373480023,269.084479644169,14.4392588303416,16.4361609727852
410000,河南省,2007,30.1685819351873,256.009724714029,13.7770052861411,15.4879338083199
410000,河南省,2006,28.44,226.993670886076,11.15,16.08
410000,河南省,2005,27.2106076964239,213.831059847705,10.3662838953472,15.7192030002337
410000,河南省,2004,25.9065704849644,182.290160504471,8.69097282577206,16.2600961817023
410000,河南省,2003,25.4060152990264,171.492020413945,8.06245363931386,16.2789754288363
410000,河南省,2002,25.0989871086556,165.902412180134,7.16770257826888,16.8612453959484
410000,河南省,2001,,,,
410000,河南省,2000,,,,
420000,湖北省,2019,,,,
420000,湖北省,2018,,,,
420000,湖北省,2017,,,,
420000,湖北省,2016,,,,
420000,湖北省,2015,,,,
420000,湖北省,2014,,,,
420000,湖北省,2013,,,,
420000,湖北省,2012,44.9795654324746,546.259804842227,26.6609840557099,14.0589824574756
420000,湖北省,2011,44.2422348412668,538.021781901881,24.8979000724113,15.0022485613019
420000,湖北省,2010,40.99,292.08,24.14,14.54
420000,湖北省,2009,40.11,259.6,22.92,14.6
420000,湖北省,2008,39.0379928587708,232.799936013339,22.2319759933146,14.2321355314138
420000,湖北省,2007,37.9604125587745,208.97090377308,20.035719702715,15.1879265888063
420000,湖北省,2006,36.77,187.982322545553,19.42,14.51
420000,湖北省,2005,36.0483822183808,171.737681614729,18.3240701532955,14.4624433018558
420000,湖北省,2004,33.6801886785598,148.588248164674,16.0438754117999,14.4168613350438
420000,湖北省,2003,32.4375345536048,144.491006420432,13.9501979828166,15.5929772132985
420000,湖北省,2002,31.546870342772,129.252929546791,12.7383010432191,15.6725782414307
420000,湖北省,2001,,,,
420000,湖北省,2000,,,,
430000,湖南省,2019,,,,
430000,湖南省,2018,,,,
430000,湖南省,2017,,,,
430000,湖南省,2016,,,,
430000,湖南省,2015,,,,
430000,湖南省,2014,,,,
430000,湖南省,2013,,,,
430000,湖南省,2012,46.5376886133724,432.9367196077,20.6218876664737,24.1632208181478
430000,湖南省,2011,46.3978335292014,431.890244171039,20.7083950743447,23.886021835028
430000,湖南省,2010,42.01,226.19,17.04,22.8
430000,湖南省,2009,41.69,215.03,16.83,22.51
430000,湖南省,2008,40.7244496584087,200.719189409935,15.8582568490787,22.406666206611
430000,湖南省,2007,40.1802443570097,192.532563625769,15.7444743563195,22.1348795471802
430000,湖南省,2006,39.28,184.651221995927,14.92,21.97
430000,湖南省,2005,38.3831240134514,177.846837141649,13.5600851005422,22.7723560496877
430000,湖南省,2004,36.5490867423468,166.075364692807,13.1129106190049,21.7365789290923
430000,湖南省,2003,35.0921991239658,167.667310375762,11.7989153862198,20.9998261836891
430000,湖南省,2002,34.0471873068205,161.321878662801,10.8991002129267,21.0615426883715
430000,湖南省,2001,,,,
430000,湖南省,2000,,,,
440000,广东省,2019,,,,
440000,广东省,2018,,,,
440000,广东省,2017,,,,
440000,广东省,2016,,,,
440000,广东省,2015,,,,
440000,广东省,2014,,,,
440000,广东省,2013,,,,
440000,广东省,2012,31.6708419853982,867.462471500417,24.562730256548,4.88123785920027
440000,广东省,2011,30.7307372910793,832.438448492316,23.7500674523996,4.74881938105355
440000,广东省,2010,29.23,465.62,23.43,4.69
440000,广东省,2009,28.7,437.77,22.64,4.8
440000,广东省,2008,27.892546875,418.16871442472,21.545359375,4.966328125
440000,广东省,2007,27.2422484559456,394.740672843255,20.6652020952232,5.12031897427879
440000,广东省,2006,26.6,379.162406015038,19.94,5.2
440000,广东省,2005,25.707210629319,376.899917473869,19.0621148887953,5.2757327080891
440000,广东省,2004,25.4844775185399,319.576748944901,16.808782046168,6.97733967092248
440000,广东省,2003,24.7863023255814,304.623827926965,16.3375736434109,6.73492248062016
440000,广东省,2002,24.0671481253841,291.409493133456,15.1972188076214,6.9219422249539
440000,广东省,2001,,,,
440000,广东省,2000,,,,
450000,广西壮族自治区,2019,,,,
450000,广西壮族自治区,2018,,,,
450000,广西壮族自治区,2017,,,,
450000,广西壮族自治区,2016,,,,
450000,广西壮族自治区,2015,,,,
450000,广西壮族自治区,2014,,,,
450000,广西壮族自治区,2013,,,,
450000,广西壮族自治区,2012,35.9816819719671,470.637895067707,28.2134847752537,6.16036732721121
450000,广西壮族自治区,2011,34.8950706953322,454.408027164252,27.5740364129382,5.51888436955259
450000,广西壮族自治区,2010,33.94,269.3,24.03,6.44
450000,广西壮族自治区,2009,33.09,250.5,22.83,6.68
450000,广西壮族自治区,2008,31.745434035837,237.707049865489,21.3482564293009,6.67217528548881
450000,广西壮族自治区,2007,30.5174889543446,221.767215013482,20.0807253313697,6.59490058910162
450000,广西壮族自治区,2006,29.6,214.955743243243,19.35,6.32
450000,广西壮族自治区,2005,28.6749316317229,205.776563751733,18.154968094804,6.48085688240656
450000,广西壮族自治区,2004,26.9185178357452,154.086669931071,13.6508968570219,7.94602175310071
450000,广西壮族自治区,2003,26.0837020770427,150.263353987764,12.7632518986184,8.29380547168085
450000,广西壮族自治区,2002,24.9101682648815,144.201730843959,11.3202460647729,8.2638863759725
450000,广西壮族自治区,2001,,,,
450000,广西壮族自治区,2000,,,,
460000,海南省,2019,,,,
460000,海南省,2018,,,,
460000,海南省,2017,,,,
460000,海南省,2016,,,,
460000,海南省,2015,,,,
460000,海南省,2014,,,,
460000,海南省,2013,,,,
460000,海南省,2012,25.2465018209698,865.956867687589,12.6664749856239,12.5370902817711
460000,海南省,2011,24.2163193285326,842.093573746731,11.0704373122228,13.0711049644714
460000,海南省,2010,24.56,445.88,7.81,16.61
460000,海南省,2009,24.0,388.01,7.36,16.25
460000,海南省,2008,22.8364640883978,351.382445444428,6.97651933701657,15.7582872928177
460000,海南省,2007,22.6423438363737,314.194262695312,6.48092868988391,15.4391929242676
460000,海南省,2006,22.05,278.868934240363,5.85,16.13
460000,海南省,2005,21.8225762153255,269.637661095449,5.47816533919253,16.1771491348531
460000,海南省,2004,19.4819915254237,227.522211951498,4.40121822033898,14.4939088983051
460000,海南省,2003,19.5136967724437,229.073290060739,4.53675074586385,14.5343097369135
460000,海南省,2002,19.1653774339824,211.674632225021,3.6097626033609,14.7391304347826
460000,海南省,2001,,,,
460000,海南省,2000,,,,
500000,重庆市,2019,,,,
500000,重庆市,2018,,,,
500000,重庆市,2017,,,,
500000,重庆市,2016,,,,
500000,重庆市,2015,,,,
500000,重庆市,2014,,,,
500000,重庆市,2013,,,,
500000,重庆市,2012,41.0960609166789,461.557123768462,20.7878166642261,16.1565382925758
500000,重庆市,2011,39.7253874699847,454.109758107945,18.5431128574547,17.0609037328094
500000,重庆市,2010,37.56,260.87,14.38,16.36
500000,重庆市,2009,35.73,226.24,13.0,15.9
500000,重庆市,2008,35.0305424707491,218.073853975084,10.8456161677557,16.6661601580307
500000,重庆市,2007,34.5566166439291,194.827714172917,9.46733363650144,17.6924359557375
500000,重庆市,2006,34.3,178.151895043732,9.34,18.45
500000,重庆市,2005,32.910071942446,170.261503989507,9.75164868105516,15.8585131894484
500000,重庆市,2004,32.485898212894,151.527622032391,9.79133595787587,16.1863374730306
500000,重庆市,2003,31.4457051477307,145.320253302498,8.27109351203168,16.5527261650929
500000,重庆市,2002,31.022682295631,135.739013092037,6.09438270665246,16.6242959354544
500000,重庆市,2001,,,,
500000,重庆市,2000,,,,
510000,四川省,2019,,,,
510000,四川省,2018,,,,
510000,四川省,2017,,,,
510000,四川省,2016,,,,
510000,四川省,2015,,,,
510000,四川省,2014,,,,
510000,四川省,2013,,,,
510000,四川省,2012,37.8985455605585,506.608875813485,16.2891386738363,15.3229892131774
510000,四川省,2011,37.7058274007023,489.54574703845,16.6499371839062,14.6208162870857
510000,四川省,2010,36.61,280.92,14.7,15.75
510000,四川省,2009,36.71,254.55,13.62,16.09
510000,四川省,2008,34.9372375476452,215.741313458834,11.8298339686026,15.8553847147749
510000,四川省,2007,35.212408570134,200.4693430932,11.0291280989061,16.805197747427
510000,四川省,2006,34.67,189.778194404384,10.17,17.12
510000,四川省,2005,34.6132477253662,173.442963899243,11.4360844034329,14.8128992708266
510000,四川省,2004,29.5374418003104,149.086503622197,7.83354888773927,12.4128944645629
510000,四川省,2003,28.98842741417,140.67896097905,7.36235052076636,12.4744760190305
510000,四川省,2002,28.5870691309075,132.67474094887,6.44663298586685,13.0174585918015
510000,四川省,2001,,,,
510000,四川省,2000,,,,
520000,贵州省,2019,,,,
520000,贵州省,2018,,,,
520000,贵州省,2017,,,,
520000,贵州省,2016,,,,
520000,贵州省,2015,,,,
520000,贵州省,2014,,,,
520000,贵州省,2013,,,,
520000,贵州省,2012,29.6246730714452,531.80439784059,10.4058834192195,16.1982546546858
520000,贵州省,2011,29.411369335367,519.807158176001,10.791510482641,14.6969986815914
520000,贵州省,2010,27.0,238.59,10.04,12.52
520000,贵州省,2009,26.43,214.2,9.64,12.23
520000,贵州省,2008,25.2654571254815,191.159173423089,8.86985607135617,11.6095682140685
520000,贵州省,2007,24.541338979633,170.778435585721,8.22151643476507,11.77969348659
520000,贵州省,2006,23.84,157.400587248322,7.65,11.65
520000,贵州省,2005,23.4989559055644,142.94580384372,7.32274708619773,11.4307146477446
520000,贵州省,2004,22.0508715038508,120.466989586301,4.19781110660722,12.39369679773
520000,贵州省,2003,21.6173913043478,116.101554753129,3.96066734074823,12.2839231547017
520000,贵州省,2002,21.1412792449041,110.569429008388,3.52776383171001,11.7227633296516
520000,贵州省,2001,,,,
520000,贵州省,2000,,,,
530000,云南省,2019,,,,
530000,云南省,2018,,,,
530000,云南省,2017,,,,
530000,云南省,2016,,,,
530000,云南省,2015,,,,
530000,云南省,2014,,,,
530000,云南省,2013,,,,
530000,云南省,2012,31.7282282878412,589.667170219535,10.0171910669975,8.42299751861042
530000,云南省,2011,30.8809482220836,573.204139778951,8.79565814098565,7.09290081097941
530000,云南省,2010,28.97,312.77,8.32,5.9
530000,云南省,2009,28.67,271.86,7.61,5.96
530000,云南省,2008,27.436540874433,233.958254476378,6.37235788051346,5.70147669143905
530000,云南省,2007,26.7250024105679,214.856475384699,5.62472278468807,5.28348278854498
530000,云南省,2006,25.79,189.324156649864,4.58,4.9
530000,云南省,2005,25.2436514043863,179.474361075017,3.98662947287418,4.73307041169681
530000,云南省,2004,23.5335095817718,166.534716679519,4.17760362571995,4.93890095306359
530000,云南省,2003,23.4458629726694,156.120191332702,3.88133657806065,4.75626169973793
530000,云南省,2002,23.7249326270793,138.183577225582,3.44168757550414,4.39977697240033
530000,云南省,2001,,,,
530000,云南省,2000,,,,
540000,西藏自治区,2019,,,,
