省份编码,省份,年份,森林病虫鼠害发生面积(万公顷),森林病虫鼠害防治面积(万公顷),森林病虫鼠害防治率(%),森林病害发生面积(万公顷),森林病害防治面积(万公顷),森林病害防治率(%),森林虫害发生面积(万公顷),森林虫害防治面积(万公顷),森林虫害防治率(%),森林鼠(兔)害发生面积(万公顷),森林鼠(兔)害防治面积(万公顷),森林鼠(兔)害防治率(%)
140000,山西省,2006,37.2668,13.8667,37.2094583353459,0.1334,0.0667,50,31.3334,11.6,37.0211978272387,5.8,2.2,37.9310344827586
140000,山西省,2005,29.8788,12.5513333333333,42.0074880294166,0.1987,0.1173,59.0337191746351,27.922,12.1220333333333,43.4139149535611,1.7581,0.312,17.7464308059837
140000,山西省,2004,37.569179,16.872294,45,0.049513,0.036927,75,36.3848,16.536833,45.0,1.134866,0.298534,26.0
140000,山西省,2003,,,,,,,,,,,,
140000,山西省,2002,,,,,,,,,,,,
140000,山西省,2001,,,,,,,,,,,,
140000,山西省,2000,,,,,,,,,,,,
150000,内蒙古自治区,2019,106.2051,97.3265,91.64,15.7251,10.439,,71.6762,70.989,,18.8038,15.8985,
150000,内蒙古自治区,2018,101.9762,60.4445,59.2731441257862,14.8851,8.1434,,67.3247,41.1138,,19.7664,11.1873,
150000,内蒙古自治区,2017,109.507584,68.319464,62.3878835643018,16.076415,8.2287,,72.125588,48.04967,,21.305581,12.041094,
150000,内蒙古自治区,2016,108.249986666667,58.35976,53.9120251161848,16.1714133333333,8.20342666666667,,69.73702,35.3033333333333,,22.3415533333333,14.853,
150000,内蒙古自治区,2015,122.842573333333,64.5575523333333,52.5530771470868,21.5131866666667,9.45361333333333,,75.6326,39.05848,,25.6967866666667,16.045459,
150000,内蒙古自治区,2014,122.727224333333,52.641039,42.8927153579423,21.284747,1.232366,,76.3235336666667,37.71672,,25.1189536666667,13.691953,
150000,内蒙古自治区,2013,120.6678,59.60095,49.3925885778973,19.8166,4.22135,,73.7957,39.55025,,27.0555,15.82935,
150000,内蒙古自治区,2012,120.328,62.1517,51.6519014693172,14.5793,3.2422,,75.448,42.6658,,30.3007,16.2437,
150000,内蒙古自治区,2011,115.7556,43.282,37.39084761342,5.5763,2.4896,44.6460914943601,78.2781,28.9179,36.9425164892863,31.9012,11.8745,37.222737702657
150000,内蒙古自治区,2010,112.8215,51.9101,46.010822405304,1.3701,0.6587,48.07678271659,81.4687,34.948,42.897456323717,29.9827,16.3034,54.376023506889
150000,内蒙古自治区,2009,106.27,43.512666,40.945390044227,1.848667,0.916666,49.5852416903639,70.383333,30.706666,43.627752041808,34.038,11.889334,34.9295904577237
150000,内蒙古自治区,2008,102.0687,48.7299,47.7422559511388,2.21,0.962,43.5294117647059,66.4081,32.1833,48.4629134096594,33.4506,15.5846,46.5898967432572
150000,内蒙古自治区,2007,110.8579,57.2679,51.6588353198103,7.444,6.3987,85.9578183772166,65.3146,33.5833,51.4177534578792,38.0993,17.2859,45.3706498544593
150000,内蒙古自治区,2006,107.9999,58.8001,54.444537037037,2.6667,2.0,74.9990625117186,66.3999,39.8667,60.040301265514,38.9333,16.9334,43.4933591552732
150000,内蒙古自治区,2005,63.4667,60.600067,95.4832486957727,1.4,1.266667,90.4762142857143,53.6666333333333,52.5334,97.8883837816048,8.40006666666666,6.79999999999999,80.951738478266
150000,内蒙古自治区,2004,75.525333,51.260001,68,1.456,1.319332,91,55.248001,37.933332,69.0,18.821333,12.007333,64.0
150000,内蒙古自治区,2003,,,,,,,,,,,,
150000,内蒙古自治区,2002,,,,,,,,,,,,
150000,内蒙古自治区,2001,,,,,,,,,,,,
150000,内蒙古自治区,2000,,,,,,,,,,,,
210000,辽宁省,2019,56.6643,51.9673,91.71,4.6285,3.962,,51.2153,47.3235,,0.8205,0.6818,
210000,辽宁省,2018,56.0063,51.4272,91.8239555192898,4.9997,4.295,,49.8567,46.251,,1.1499,0.8812,
210000,辽宁省,2017,58.782818,52.368921,89.0888235402392,5.325119,4.347153,,52.159033,47.013368,,1.298666,1.0084,
210000,辽宁省,2016,61.098,51.1423,83.7053586042096,6.4011,5.6709,,53.5612,44.9196,,1.1357,0.5518,
210000,辽宁省,2015,65.0516266666667,56.3229,86.5818471974669,6.62255333333333,5.6363,,57.90334,50.3041,,0.525733333333333,0.3825,
210000,辽宁省,2014,65.8954,51.3451,77.9190960218771,6.38623,4.8594,,59.1607,46.1497,,0.3485,0.336,
210000,辽宁省,2013,65.0527,58.2023,89.4694609139974,6.2455,5.5718,,58.4109,52.2886,,0.3963,0.3419,
210000,辽宁省,2012,66.6876,58.8469,88.2426418104715,6.4777,5.1348,,59.9079,53.4114,,0.302,0.3007,
210000,辽宁省,2011,72.4334,65.4632,90.3770912313933,7.1364,5.7561,80.6583151168656,64.4526,58.96,91.4780784638634,0.8444,0.7471,88.4770251065846
210000,辽宁省,2010,72.092,64.0013,88.7772568384842,6.7153,5.4073,80.5220913436481,65.1007,58.32,89.5842901842837,0.276,0.274,99.2753623188406
210000,辽宁省,2009,70.374668,61.130667,86.8645902528449,6.034,4.242667,70.3126781571097,64.154001,56.703333,88.3862769525473,0.186667,0.184667,98.9285733418333
210000,辽宁省,2008,68.7466,59.5726,86.6553400459077,5.316,3.632,68.3220466516178,63.2193,55.7326,88.1575721338262,0.2113,0.208,98.4382394699479
210000,辽宁省,2007,62.7472,56.6013,90.2052999974501,5.1373,4.394,85.5313102213225,57.2693,51.8907,90.6082316354487,0.3406,0.3166,92.953611274222
210000,辽宁省,2006,64.6668,54.8666,84.8452139973124,5.7334,5.1334,89.5350054069139,57.8,48.9999,84.7749134948097,1.1334,0.7333,64.6991353449797
210000,辽宁省,2005,44.7041,35.9293666666667,80.3715244612165,2.9994,2.0747,69.17050076682,40.3593,33.2940666666667,82.4941628488767,1.3454,0.5606,41.6679054556266
210000,辽宁省,2004,57.032446,47.948168,84,2.429293,2.125834,88,53.26832,45.156193,85.0,1.334834,0.666141,50.0
210000,辽宁省,2003,,,,,,,,,,,,
210000,辽宁省,2002,,,,,,,,,,,,
210000,辽宁省,2001,,,,,,,,,,,,
210000,辽宁省,2000,,,,,,,,,,,,
220000,吉林省,2019,33.5983,32.0623,95.43,2.1563,1.8779,,27.4564,26.3188,,3.9856,3.8656,
220000,吉林省,2018,23.1911,22.2046,95.7462129868786,2.2444,2.0825,,16.4773,15.6743,,4.4694,4.4478,
220000,吉林省,2017,24.28148,22.025329,90.7083464434622,2.331616,2.043673,,17.878993,16.673412,,4.070871,3.308244,
220000,吉林省,2016,22.0921,18.1378,82.1008414772702,2.2657,2.1088,,15.722,12.7507,,4.1044,3.2783,
220000,吉林省,2015,19.5435,13.7399,70.3041932100187,2.1765,1.9168,,14.4902,9.418,,2.8768,2.4051,
220000,吉林省,2014,26.3438000000001,15.7010000000001,59.600361375352,2.60960000000001,2.33910000000001,,21.0762000000001,11.0272005,,2.65800000000001,2.33470000000001,
220000,吉林省,2013,24.59,19.1968,78.0675071167141,2.6944,1.475,,19.2695,15.5493,,2.6261,2.1725,
220000,吉林省,2012,26.3205,20.908,79.4361809236147,1.9142,1.8286,,21.7817,17.2502,,2.6246,1.8292,
220000,吉林省,2011,24.4917,21.5851,88.1323060465382,1.7363,1.6414,94.5343546622127,19.6688,17.1296,87.0902139428943,3.0866,2.8141,91.1715155834899
220000,吉林省,2010,23.9746,11.0587,46.126734126951,2.614,2.0693,79.1622035195103,19.3093,7.6941,39.8466024143806,2.0513,1.2953,63.1453224784283
220000,吉林省,2009,29.426666,11.308003,38.4277410155809,2.526666,1.904667,75.3826188344641,24.976667,8.322668,33.3217718761274,1.923333,1.080668,56.1872541052433
220000,吉林省,2008,34.8593,23.78,68.2170898440301,2.9413,2.2307,75.8406146941828,30.5653,20.3813,66.6811711319699,1.3527,1.168,86.3458268647889
220000,吉林省,2007,41.034,22.9594,55.9521372520349,3.3193,2.7947,84.195462898804,36.244,18.9134,52.1835338262885,1.4707,1.2513,85.0819337730332
220000,吉林省,2006,36.5333,17.8667,48.9052453515012,5.2,2.6,50,29.8,14.5333,48.7694630872483,1.5333,0.7334,47.8314745972739
220000,吉林省,2005,24.1599,13.7995,57.1173721745537,8.7747,2.6507,30.2084401745929,13.8566,10.7801,77.7975838228714,1.5286,0.3687,24.1201099044878
220000,吉林省,2004,21.806667,11.295334,52,1.253333,0.956,76,19.716667,9.350667,47.0,0.836667,0.988666,100.0
220000,吉林省,2003,,,,,,,,,,,,
220000,吉林省,2002,,,,,,,,,,,,
220000,吉林省,2001,,,,,,,,,,,,
220000,吉林省,2000,,,,,,,,,,,,
230000,黑龙江省,2019,44.7119,34.5559,77.29,2.8848,1.5669,,26.2813,19.8441,,15.5458,13.1449,
230000,黑龙江省,2018,41.426,32.7,78.9359339545213,2.8901,1.8499,,21.1112,16.0921,,17.4247,14.758,
230000,黑龙江省,2017,41.728159,34.220242,82.0075527415432,2.75542,2.175406,,21.259339,16.852403,,17.7134,15.192433,
230000,黑龙江省,2016,37.9408733333333,29.5831201446667,77.9716373019704,3.31956,2.11576017666667,,17.0025933333333,11.300002475,,17.61872,16.167357493,
230000,黑龙江省,2015,41.7388133333333,35.5933133333333,85.2762943907365,3.5314,2.94392666666667,,18.6300266666667,15.7219466666667,,19.5773866666667,16.92744,
230000,黑龙江省,2014,44.55662,39.8918133333333,89.5306092188621,4.5166,3.82296666666667,,18.96714,17.0313166666667,,21.07288,19.03754,
230000,黑龙江省,2013,51.5466266666667,41.0197533333333,79.5779588033824,3.7302,3.0853,,27.4295733333333,20.5141533333333,,20.3868533333333,17.4203,
230000,黑龙江省,2012,43.7544,38.6516,88.3376300440641,4.3913,3.5862,,17.6415,15.9444,,21.7216,19.121,
230000,黑龙江省,2011,42.5342,36.5554,85.9435466048497,4.774,3.6891,77.2748219522413,18.0076,16.2046,89.987560807659,19.7526,16.6617,84.3519334163604
230000,黑龙江省,2010,59.4512,46.0641,77.4822038915951,24.5127,15.1528,61.8161198072836,15.4499,13.8893,89.8989637473382,19.4886,17.022,87.3433699701364
230000,黑龙江省,2009,36.905095,33.535666,90.8700167280426,2.4475,1.9395,79.244126659857,20.240035,18.978633,93.7677874568893,14.21756,12.617533,88.7461209940384
230000,黑龙江省,2008,62.2754,51.0335,81.9480886513776,2.098,1.684,80.2669208770257,40.336,31.9474,79.2031931773106,19.8414,17.4021,87.7060086485833
230000,黑龙江省,2007,98.6353,85.3793,86.5605924045448,4.334,3.5379,81.6312874942317,71.7733,61.5787,85.7961108100087,22.528,20.2627,89.9445134943182
230000,黑龙江省,2006,51.1333,44.6001,87.223028392401,3.0,2.6,86.6666666666667,26.1333,22.2001,84.9494705988145,22.0,19.8,90.0
230000,黑龙江省,2005,44.3528,40.3048,90.8731804981873,3.2727,2.836,86.656277691203,18.5914,16.0754,86.4668610217628,22.4887,21.3934,95.1295539537634
230000,黑龙江省,2004,43.30858,38.243145,88,3.64186,2.992661,82,17.569813,15.160354,86.0,22.096899,20.090127,91.0
230000,黑龙江省,2003,,,,,,,,,,,,
230000,黑龙江省,2002,,,,,,,,,,,,
230000,黑龙江省,2001,,,,,,,,,,,,
230000,黑龙江省,2000,,,,,,,,,,,,
310000,上海市,2019,1.3438,1.2597,93.74,0.1255,0.1254,,1.2183,1.1343,,,,
310000,上海市,2018,1.2649,1.2037,95.1616728595146,0.1181,0.1155,,1.1468,1.0882,,,,
310000,上海市,2017,1.176486,1.171432,99.5704156275552,0.128927,0.127726,,1.047559,1.043706,,,,
310000,上海市,2016,0.76025,0.7403,97.3758632028938,0.07068,0.0682,,0.68957,0.6721,,,,
310000,上海市,2015,0.45332,0.4373,96.466072531545,0.04074,0.0378,,0.41258,0.3995,,,,
310000,上海市,2014,0.4996,0.4941,98.8991192954364,0.04155,0.0412,,0.45805,0.4529,,,,
310000,上海市,2013,0.4402,0.4301,97.7055883689232,0.0523,0.0519,,0.3879,0.3782,,,,
310000,上海市,2012,0.5461,0.5354,98.0406518952573,0.0892,0.0878,,0.4569,0.4476,,,,
310000,上海市,2011,0.5591,0.5474,97.9073510999821,0.0817,0.0816,99.8776009791922,0.4774,0.4658,97.5701717637202,,,
310000,上海市,2010,0.7446,0.7387,99.2076282567822,0.0547,0.0547,100,0.6899,0.684,99.1448035947239,,,
310000,上海市,2009,1.147514,1.120714,97.6645165113454,0.0712,0.073247,100,1.076314,1.047467,97.3198341747854,,,
310000,上海市,2008,0.994,0.9862,99.215291750503,0.0953,0.0921,96.6421825813221,0.8987,0.8941,99.4881495493491,,,
310000,上海市,2007,1.0775,1.0115,93.8747099767981,0.0914,0.0875,95.7330415754923,0.9861,0.924,93.7024642531184,,,
310000,上海市,2006,1.1333,1.0667,94.1233565693109,0.0667,0.0667,100,1.0666,1.0,93.7558597412338,,,
310000,上海市,2005,1.3874,1.3874,100,0.1093,0.1093,100,1.2781,1.2781,100.0,,,
310000,上海市,2004,1.52882,3.917347,100,0.1778,0.8836,100,1.351021,3.033747,100.0,,,
310000,上海市,2003,,,,,,,,,,,,
310000,上海市,2002,,,,,,,,,,,,
310000,上海市,2001,,,,,,,,,,,,
310000,上海市,2000,,,,,,,,,,,,
320000,江苏省,2019,12.0737,12.0735,100,1.0771,1.0771,,10.8976,10.8976,,,,
320000,江苏省,2018,15.0963,14.5756,96.5508104634911,0.6415,0.6414,,14.3117,13.7985,,,,
320000,江苏省,2017,10.325424,9.675384,93.7044716032969,0.711147,0.710081,,9.462977,8.937903,,,,
320000,江苏省,2016,10.67798,9.8255,92.0164675341216,0.797,0.7936,,9.8042,9.0026,,,,
320000,江苏省,2015,9.81468,8.367,85.2498502243578,0.871633333333333,0.79472,,8.84428666666667,7.47495,,,,
320000,江苏省,2014,9.24426,8.72209,94.3514137421492,1.0306,0.993,,8.21366,7.72905,,,,
320000,江苏省,2013,12.038,10.3348,85.8514703439109,1.07379,1.0128,,10.96421,9.322,,,,
320000,江苏省,2012,11.6735,8.66,74.1851201439157,1.0338,0.8823,,10.6397,7.7777,,,,
320000,江苏省,2011,8.14,6.8611,84.2886977886978,1.1,0.7611,69.1909090909091,7.04,6.1,86.6477272727273,,,
320000,江苏省,2010,9.3987,6.9381,73.8197835870918,1.2947,,,8.104,6.9381,85.6132773938796,,,
320000,江苏省,2009,8.345726,7.80306,93.497677733489,1.722726,1.71206,99.3808649779478,6.623,6.091,91.9673863807942,,,
320000,江苏省,2008,8.2907,7.1906,86.7309153629971,1.9487,1.906,97.808795607328,6.342,5.2846,83.3270261747083,,,
320000,江苏省,2007,9.4227,8.406,89.2100990162055,1.7467,1.734,99.2729146390336,7.676,6.672,86.9202709744659,,,
320000,江苏省,2006,9.8,6.8667,70.0683673469388,1.8,0.2667,14.8166666666667,8.0,6.6,82.5,,,
320000,江苏省,2005,8.5066,5.3246,62.5937507347236,2.0666,0.278,13.4520468402207,6.44,5.0466,78.3633540372671,,,
320000,江苏省,2004,5.309247,5.08908,96,0.80156,0.6741,84,4.507687,4.41498,98.0,,,
320000,江苏省,2003,,,,,,,,,,,,
320000,江苏省,2002,,,,,,,,,,,,
320000,江苏省,2001,,,,,,,,,,,,
320000,江苏省,2000,,,,,,,,,,,,
330000,浙江省,2019,41.3642,27.4158,66.28,37.4813,23.6365,,3.8829,3.7793,,,,
330000,浙江省,2018,21.1376,19.7982,93.6634244190447,5.8291,5.4536,,15.3085,14.3446,,,,
330000,浙江省,2017,19.028413,17.731396,93.1837878439994,1.63926,1.630186,,17.389153,16.10121,,,,
330000,浙江省,2016,14.00253,12.703317,90.7215838851979,1.42937,0.88058,,12.57316,11.822737,,,,
330000,浙江省,2015,11.5262666666667,10.1475533333333,88.0385091443312,1.35782,1.29966666666667,,10.1684466666667,8.84788666666667,,,,
330000,浙江省,2014,10.2542,9.46345333333333,92.2885581842887,1.4126,1.2482,,8.8416,8.21525333333333,,,,
330000,浙江省,2013,6.97849333333333,6.63636666666667,95.0974135773338,1.23666666666667,1.1116,,5.74182666666667,5.52476666666667,,,,
330000,浙江省,2012,6.3381,5.2681,83.1179691074612,1.2663,1.0806,,5.0718,4.1875,,,,
330000,浙江省,2011,6.6488,6.1847,93.0197930453616,1.6514,1.4849,89.9176456340075,4.9967,4.6991,94.0440690855965,0.0007,0.0007,100.0
330000,浙江省,2010,6.3906,6.1533,96.2867336400338,1.818,1.7587,96.7381738173817,4.5713,4.3933,96.1061404852011,,,100.0
330000,浙江省,2009,7.053359,6.428875,91.1462893069813,2.036193,1.799674,88.3842543413125,5.017166,4.629201,92.2672480838784,,,
330000,浙江省,2008,6.214,5.6819,91.4370775667847,2.1627,1.8913,87.4508715956906,4.0513,3.7906,93.5650285093674,,,
330000,浙江省,2007,5.97828533333333,5.67933333333333,94.9993688268253,2.42430666666667,2.33459333333333,96.2994230652888,3.553712,3.34447333333333,94.1121096288425,,,100.0
330000,浙江省,2006,4.8,3.9334,81.9458333333333,1.2666,0.4667,36.8466761408495,3.5334,3.4667,98.1122997679289,,,
330000,浙江省,2005,7.4492,6.9325,93.0636846909735,2.9086,2.8466,97.8683902908616,4.5406,4.0859,89.9859049464828,,,
330000,浙江省,2004,8.848226,8.549586,97,3.581114,3.516327,98,5.267113,5.03326,96.0,,,
330000,浙江省,2003,,,,,,,,,,,,
330000,浙江省,2002,,,,,,,,,,,,
330000,浙江省,2001,,,,,,,,,,,,
330000,浙江省,2000,,,,,,,,,,,,
340000,安徽省,2019,38.8775,33.9669,87.37,7.2455,4.6293,,31.632,29.3376,,,,
340000,安徽省,2018,41.9769,38.5033,91.7249725444232,7.1532,6.106,,34.8237,32.3973,,,,
340000,安徽省,2017,46.851951,43.279811,92.3756856998335,5.034893,4.039021,,41.817058,39.24079,,,,
340000,安徽省,2016,49.8133333333333,37.3944819366667,75.0692223032655,3.96666666666667,2.98085863,,45.8466666666667,34.4136233066667,,,,
340000,安徽省,2015,39.1065666666667,32.7537666666667,83.7551579146554,4.98428,4.26949333333333,,34.1222866666667,28.4842733333333,,,,
340000,安徽省,2014,38.424,31.2727,81.388455132209,5.5769,2.9782,,32.8471,28.2945,,,,
340000,安徽省,2013,40.1639,31.2727,77.8627075557901,3.8786,2.9782,,36.2853,28.2945,,,,
340000,安徽省,2012,38.8206,31.5839,81.3586085737984,5.2104,3.5622,,33.6102,28.0217,,,,
340000,安徽省,2011,40.0865,33.0058,82.3364474324274,5.2746,4.3366,82.2166609790316,34.8119,28.6692,82.3545971348878,,,
340000,安徽省,2010,35.5954,30.4934,85.6666872685797,5.5587,4.534,81.5658337381042,30.026,25.9487,86.4207686671551,0.0107,0.0107,100.0
340000,安徽省,2009,33.6606,26.022866,77.3095726160556,5.94008,4.948046,83.2993158341302,27.713853,21.068154,76.020299306632,0.006667,0.006666,99.9850007499625
340000,安徽省,2008,35.1113,28.7906,81.9981031747614,4.8226,4.3733,90.6834487620785,30.2867,24.4153,80.613932848412,,,100.0
340000,安徽省,2007,34.8327,27.1566,77.962948608635,4.9607,4.4547,89.7998266373697,29.8647,22.7019,76.0158313996123,,,
340000,安徽省,2006,32.4667,27.8667,85.8316367231656,4.0667,3.8,93.4418570339587,28.4,24.0667,84.7419014084507,,,
340000,安徽省,2005,26.1512,21.0368,80.4429624644376,2.2506,2.052,91.1756864836044,23.9006,18.9848,79.4323155067237,,,
340000,安徽省,2004,24.030647,19.320635,80,2.107174,1.694634,80,21.923313,17.626,80.0,0.00016,,
340000,安徽省,2003,,,,,,,,,,,,
340000,安徽省,2002,,,,,,,,,,,,
