省份编码,省份,年份,城市用水普及率(%),城市燃气普及率(%),每万人拥有公共交通车辆(标台),人均城市道路面积(平方米),人均公园绿地面积(平方米/人),每万人拥有公共厕所(座)
310000,上海市,2016,100.0,100,12.6966152828863,4.37,7.83,2.57056659916519
310000,上海市,2015,100.0,100,12.3596947753253,4.27,7.62,2.56575869364502
310000,上海市,2014,100.0,100,11.9669535965173,4.11,7.33,2.54279212427031
310000,上海市,2013,100.0,100,12.1077365795085,4.11,7.09769579529222,2.57665155373372
310000,上海市,2012,100.0,100,11.9121335220947,4.08,7.08,2.66338434652563
310000,上海市,2011,100.0,99.87,11.792320209929,4.04,7.01,2.45712387005529
310000,上海市,2010,100.0,100,8.81746028298239,4.04,6.97,2.61782606617982
310000,上海市,2009,100.0,100,12.7558137114067,4.48,8.02,2.93183852767889
310000,上海市,2008,100.0,100,12.51,4.63,7.82,1.94285290660115
310000,上海市,2007,100.0,100,12.41,4.5,7.48,2.8943856023422
310000,上海市,2006,100.0,105.25,12.52,11.84,7.33,1.53932609031007
310000,上海市,2005,99.9763835314493,100,12.9457608438951,11.7756210568932,6.73410667896222,2.04676060773046
310000,上海市,2004,100.0,100,18.2355542109795,15.3553171518776,8.47373810244118,2.8236097212849
310000,上海市,2003,,,,,,
310000,上海市,2002,,,,,,
310000,上海市,2001,,,,,,
310000,上海市,2000,,,,,,
320000,江苏省,2019,99.9976816432513,99.76845411972,15.5242094403487,25.4110968145778,14.9775409189966,4.13797700190105
320000,江苏省,2018,99.9843261115153,99.8130962731633,15.6295284229702,25.2000461344642,14.6625559676112,4.12992174885107
320000,江苏省,2017,99.98,99.73,17.4232129140998,25.62,14.95,4.02212886112243
320000,江苏省,2016,99.86,99.54,16.5704575396346,25.37,14.79,3.86194255455917
320000,江苏省,2015,99.83,99.56,15.8055344095047,24.42,14.55,3.81897679139583
320000,江苏省,2014,99.75,99.49,15.0834237132199,23.89,14.41,3.75331159739034
320000,江苏省,2013,99.69,99.59,14.1525168081941,23.22,14.0126802611641,3.61926623000614
320000,江苏省,2012,99.7,99.43,13.3581528548416,22.35,13.63,3.5922677644532
320000,江苏省,2011,99.58,99.03,13.2122137633153,21.86,13.34,3.79303375328438
320000,江苏省,2010,99.56,99.12,10.9078172492401,21.26,13.29,3.74992084599797
320000,江苏省,2009,99.65,98.39,13.2397972705737,20.42,13.21,3.93634328632066
320000,江苏省,2008,99.88,98.23,12.41,20.28,13.11,3.87683239232687
320000,江苏省,2007,99.47,97.41,11.55,19.28,12.59,3.68330494479366
320000,江苏省,2006,81.99,80.2,8.61,15.45,9.6,3.40173928535638
320000,江苏省,2005,96.2841848992792,95.1080764510468,9.07226550788137,16.3221665660592,10.268773960911,4.23391046064914
320000,江苏省,2004,94.0022243077979,91.9763677632476,7.89587924241234,14.7169051527041,8.93738862957006,4.24189554022152
320000,江苏省,2003,,,,,,
320000,江苏省,2002,,,,,,
320000,江苏省,2001,,,,,,
320000,江苏省,2000,,,,,,
330000,浙江省,2019,100.0,100,16.4170566214319,19.0218530650445,14.0293713929184,3.01980970207456
330000,浙江省,2018,100.0,99.9976428992339,16.1037124337065,18.0496994696523,13.7331644077784,3.17226478098605
330000,浙江省,2017,100.0,99.97,16.9286731370399,17.28,13.32,3.22550287238744
330000,浙江省,2016,99.97,99.95,16.2707716089141,17.73,13.17,3.4973592683241
330000,浙江省,2015,99.95,99.91,15.9858674194203,18.12,13.19,3.78175679415509
330000,浙江省,2014,99.93,99.81,15.4557333399078,18.4,12.9,3.95749611695964
330000,浙江省,2013,99.97,99.8,14.6438509739545,17.83,12.4381593962083,3.98490520710296
330000,浙江省,2012,99.88,99.49,13.958280092001,17.88,12.47,4.18050941306755
330000,浙江省,2011,99.84,99.34,13.5506948666962,17.53,11.77,4.20316291707066
330000,浙江省,2010,99.79,99.07,11.8704363508402,16.7,11.05,4.00666402744788
330000,浙江省,2009,99.81,97.93,13.7047944933408,16.03,10.76,4.42734489822554
330000,浙江省,2008,99.7,97.72,13.24,15.2,9.6,3.840448327015
330000,浙江省,2007,99.58,97.78,11.34,14.6,8.79,3.80476424642338
330000,浙江省,2006,70.96,70.13,9.33,12.21,6.99,2.79800222539491
330000,浙江省,2005,99.0958288848802,98.4699775429813,11.7144645289548,16.0322571144572,9.31229981960756,3.74553620734087
330000,浙江省,2004,98.8646562556094,98.2154610183689,11.0909172500449,14.0435589062407,8.41543259737929,3.27215341351044
330000,浙江省,2003,,,,,,
330000,浙江省,2002,,,,,,
330000,浙江省,2001,,,,,,
330000,浙江省,2000,,,,,,
340000,安徽省,2019,99.3599895990923,98.6951588502269,13.2301909984871,23.6945856183812,14.7985119610439,2.60199981089259
340000,安徽省,2018,99.7526106414719,98.5635256091497,12.796494281452,22.9529773744406,14.6731849825957,2.37817006464446
340000,安徽省,2017,99.43,98.57,13.6146946082151,22.19,14.32,2.24868497006726
340000,安徽省,2016,99.2,98.05,11.9450010546298,21.82,14.02,2.25229381986923
340000,安徽省,2015,98.79,97.55,11.393212554223,20.82,13.37,2.1642201958072
340000,安徽省,2014,98.63,96.81,11.6002736703947,20.33,13.2,2.22845892849663
340000,安徽省,2013,98.4,96.14,10.9884617891832,19.61,12.4744500698956,2.26128651412761
340000,安徽省,2012,98.02,94.61,10.1365047309174,18.47,11.92,2.31571861326153
340000,安徽省,2011,96.55,93.35,9.74353084679176,18.0,11.88,2.44509041369314
340000,安徽省,2010,96.06,90.52,7.73396323434889,16.01,10.95,2.54531430775164
340000,安徽省,2009,95.25,88.62,8.61045229131077,14.91,10.23,2.41984973379994
340000,安徽省,2008,95.11,87.6,9.18,14.15,9.29,2.59655589071342
340000,安徽省,2007,94.4,83.15,8.67,13.55,8.72,2.44373741731378
340000,安徽省,2006,89.93,76.09,7.7,12.28,7.28,2.21511220993119
340000,安徽省,2005,90.5218100285365,72.2859320441695,7.19970222797285,11.9232971162197,6.58443077686595,3.19041457664971
340000,安徽省,2004,89.9489302967564,69.1805843110191,7.40648723257419,11.1424982746722,5.92717736369911,3.32735219691741
340000,安徽省,2003,,,,,,
340000,安徽省,2002,,,,,,
340000,安徽省,2001,,,,,,
340000,安徽省,2000,,,,,,
350000,福建省,2019,99.8630271751057,98.4214071119923,14.851183944666,21.3678363590958,15.0325178026835,4.17502251348917
350000,福建省,2018,99.6918476934342,98.2899072492067,15.2756590187942,20.590302355382,14.6241991091042,3.67952160117159
350000,福建省,2017,99.56,97.45,15.8525316753066,17.41,14.13,3.07277881317442
350000,福建省,2016,99.52,97.21,15.2580837394591,14.41,13.08,2.14613996848954
350000,福建省,2015,99.55,98.56,14.4442657230175,13.8,12.98,2.69634194864675
350000,福建省,2014,99.49,98.83,13.3306881805758,13.61,12.76,2.74478684477362
350000,福建省,2013,99.42,98.85,12.6518346880035,13.4,12.5727267790228,2.78597418584023
350000,福建省,2012,99.13,98.6,12.1601250628106,14.13,12.1,2.68922263785755
350000,福建省,2011,99.11,98.67,11.857328095063,13.46,11.72,2.82556946836717
350000,福建省,2010,99.5,98.92,10.3182787517145,12.58,10.99,2.64314534295812
350000,福建省,2009,99.18,98.63,11.5087549457025,12.58,10.51,1.84464180486573
350000,福建省,2008,97.47,97.23,10.42,12.05,10.42,2.05784941488187
350000,福建省,2007,98.86,97.34,9.52,10.98,8.64,1.61541262537654
350000,福建省,2006,78.37,76.73,9.04,9.63,7.51,1.68742237970991
350000,福建省,2005,98.6838398697925,96.1939340824439,12.0754953206673,12.0557763936273,9.17404300604088,2.75282481454819
350000,福建省,2004,95.8971134083868,93.1777048375717,10.4635111506488,10.4323752262339,8.11802509279426,2.23779870548176
350000,福建省,2003,,,,,,
350000,福建省,2002,,,,,,
350000,福建省,2001,,,,,,
350000,福建省,2000,,,,,,
360000,江西省,2019,98.4549646331748,97.870748135094,9.62661645301724,19.9332979262728,14.5289653895984,3.02247543635178
360000,江西省,2018,98.3121695324535,97.4003913568425,9.72396852491777,19.3706732170365,14.6714767475748,2.14913193721637
360000,江西省,2017,98.11,97.38,12.5499830123095,17.9,14.5,1.95314882088005
360000,江西省,2016,97.69,95.31,8.86026148933639,17.33,14.16,1.90032663293595
360000,江西省,2015,97.55,94.83,8.6870859666489,16.6,13.96,1.79604812304881
360000,江西省,2014,97.78,95.18,8.56347438752784,15.77,14.13,2.00647904434096
360000,江西省,2013,97.73,95.1,9.14811380707804,15.26,14.1193599133216,1.98464375384167
360000,江西省,2012,97.67,94.4,10.0084696358057,14.99,14.1,2.24500346485101
360000,江西省,2011,97.94,94.31,9.7834086846809,14.4,13.49,2.34699003493031
360000,江西省,2010,97.43,92.36,7.61434890390317,13.77,13.04,2.16910513780197
360000,江西省,2009,98.0,92.22,9.21625638043549,12.1,11.48,2.51469923111714
360000,江西省,2008,96.49,90.18,10.23,11.06,10.6,2.50599840042655
360000,江西省,2007,94.59,86.18,9.37,10.5,8.73,2.28865527814279
360000,江西省,2006,91.34,77.26,8.06,9.61,7.74,1.94825807475597
360000,江西省,2005,92.63729548043,80.6355732103669,8.03494541515042,9.26053501486152,7.82453679268868,2.02366732409234
360000,江西省,2004,92.2355453587868,80.145159661198,7.32147237493327,8.76100601705554,7.37458695871752,1.87004891563136
360000,江西省,2003,,,,,,
360000,江西省,2002,,,,,,
360000,江西省,2001,,,,,,
360000,江西省,2000,,,,,,
370000,山东省,2019,99.7261288126467,99.1442172538848,16.0836937923394,25.280712789888,17.5722251127971,1.93055889913102
370000,山东省,2018,99.4040724422746,99.1997466901935,15.1333665306299,25.2760725072258,17.6395125410005,1.9176851380755
370000,山东省,2017,99.82,99.57,16.3642487383922,25.13,17.84,1.85299969715753
370000,山东省,2016,99.78,99.51,15.8776672337368,24.65,17.91,2.03670220504188
370000,山东省,2015,99.95,99.37,14.4317350599073,25.82,17.36,2.02863923696844
370000,山东省,2014,99.92,99.49,13.1743404273524,25.77,17.1,2.00216539255144
370000,山东省,2013,99.85,99.58,13.5391520756728,25.34,16.8124509813908,1.94648441080905
370000,山东省,2012,99.85,99.48,12.7591932749853,24.7,16.37,1.98740789428166
370000,山东省,2011,99.74,99.48,12.4137031810956,23.62,16.0,2.02689910157715
370000,山东省,2010,99.57,99.3,10.1766763720105,22.23,15.84,2.04728971551364
370000,山东省,2009,99.47,99.17,10.3403982016699,20.94,15.09,2.01955327196175
370000,山东省,2008,99.39,98.5,12.19,19.6,14.2,2.13442806719888
370000,山东省,2007,98.79,97.07,11.42,18.66,13.33,2.02812625630737
370000,山东省,2006,97.17,94.47,10.5,18.14,12.77,1.9681331187944
370000,山东省,2005,77.3858890631852,75.7356987924504,6.91920336453989,12.5390915860015,8.08766286321403,1.27347481745488
370000,山东省,2004,75.4578652812634,74.2907062531448,5.62279865040485,12.3731821984325,7.68574683051962,1.21500606576961
370000,山东省,2003,,,,,,
370000,山东省,2002,,,,,,
370000,山东省,2001,,,,,,
370000,山东省,2000,,,,,,
410000,河南省,2019,97.3762501825786,97.0518369323729,12.2863062245831,15.1852730221939,13.592169494392,4.10321261367917
410000,河南省,2018,96.6489283485878,96.2972088975086,12.5871846944412,14.574642021135,12.6912181415701,3.91501504246466
410000,河南省,2017,95.88,93.96,12.2832774608559,13.9,12.0,3.43755750598062
410000,河南省,2016,93.42,88.93,10.8751640419948,12.97,10.43,3.25295275590551
410000,河南省,2015,93.1,86.02,10.1380016776358,12.06,10.16,3.04071493095883
410000,河南省,2014,92.99,83.76,9.74702473933926,11.67,9.93,3.00671073843116
410000,河南省,2013,92.16,81.98,9.07163449729157,11.57,9.57809207379349,3.05490556036767
410000,河南省,2012,91.76,77.94,8.59960912846093,11.08,9.23,3.11739639510235
410000,河南省,2011,92.64,76.19,8.68269546972483,10.83,8.9,3.32973603886931
410000,河南省,2010,91.03,73.43,7.57868964380724,10.25,8.65,3.3152058761212
410000,河南省,2009,88.34,72.89,8.14541054943267,10.44,8.72,3.55494326731465
410000,河南省,2008,85.56,66.91,7.98,9.9,8.2,3.30739788861674
410000,河南省,2007,88.63,68.87,7.8,10.81,8.92,3.27035553099383
410000,河南省,2006,87.16,63.23,7.09,10.0,7.93,3.19664828410642
410000,河南省,2005,91.9449206230901,69.2461056868152,7.77247770241733,9.72236714615786,7.8530160741348,3.51606171275248
410000,河南省,2004,92.1401854793257,66.1673156735154,7.20589742275965,8.856893989855,7.14325331762054,3.19593175180612
410000,河南省,2003,,,,,,
410000,河南省,2002,,,,,,
410000,河南省,2001,,,,,,
410000,河南省,2000,,,,,,
420000,湖北省,2019,99.1582498808844,97.9185893281023,10.8208887954088,17.4486601106595,11.9632909382015,2.50164186343989
420000,湖北省,2018,99.3659967599282,97.6356232759753,10.9781514076798,17.0020359910679,11.4718858093612,2.45019484215596
420000,湖北省,2017,99.27,97.13,12.384079413765,15.74,11.0,2.32989681435141
420000,湖北省,2016,99.12,96.3,12.7593778324956,16.14,10.99,2.64212766163704
420000,湖北省,2015,98.83,94.49,11.8378150876997,16.15,11.01,2.77627061919709
420000,湖北省,2014,98.75,94.71,11.9087640162557,16.57,11.1,2.72878146343539
420000,湖北省,2013,98.19,95.09,11.5560988861722,15.85,10.8320782396088,2.58571040478131
420000,湖北省,2012,98.24,95.09,11.2547813529989,15.85,10.5,2.59157600008819
420000,湖北省,2011,98.25,93.89,11.1722853166943,14.78,10.11,2.85496251739462
420000,湖北省,2010,97.59,91.75,9.46750979999428,14.08,9.62,2.91109903001516
420000,湖北省,2009,97.45,91.2,11.0151572745415,13.84,9.58,2.412572460325
420000,湖北省,2008,97.88,90.9,11.89,13.03,9.4,2.52810014978628
420000,湖北省,2007,97.56,89.72,11.88,12.76,9.29,2.6271376776719
420000,湖北省,2006,91.45,83.69,10.55,12.06,8.34,2.54742996159749
420000,湖北省,2005,77.6222063181759,68.6007694783206,7.79517082706911,9.85859274807511,6.54018146623566,2.32476596235224
420000,湖北省,2004,73.7536396894132,64.3497088248469,7.01480140361356,9.31335859340003,5.87216290876512,2.38866283410482
420000,湖北省,2003,,,,,,
420000,湖北省,2002,,,,,,
420000,湖北省,2001,,,,,,
420000,湖北省,2000,,,,,,
430000,湖南省,2019,97.7055575561157,96.6456607850198,17.9362021365982,17.6892329852359,11.8064518065058,2.41387588524787
430000,湖南省,2018,96.3522252466236,93.63835480273,15.4868611915371,16.964591387969,10.9921230719442,2.5029328987442
430000,湖南省,2017,96.52,93.5,14.4344061418709,13.72,9.99,2.00541731859553
430000,湖南省,2016,96.81,93.28,15.1284231570612,14.59,10.57,2.31921122152913
430000,湖南省,2015,97.3,92.28,13.6418381821588,14.27,9.99,2.25557369590236
